T,S,X0
0,0.0,69630.336
1,0.0,69680.71
2,0.0,69619.055
3,0.0,69662.555
4,0.0,69626.64
5,0.0,69582.484
6,0.0,69670.55
7,0.0,69630.11
8,0.0,69653.266
9,0.0,69582.87
10,0.0,69648.61
11,0.0,69700.08
12,0.0,69659.19
13,0.0,69636.41
14,0.0,69600.58
15,0.0,69579.21
16,0.0,69602.21
17,0.0,69648.79
18,0.0,69630.26
19,0.0,69603.35
20,0.0,69737.08
21,0.0,69644.29
22,0.0,69642.32
23,0.0,69576.17
24,0.0,69717.49
25,0.0,69593.04
26,0.0,69672.21
27,0.0,69643.98
28,0.0,69639.74
29,0.0,69696.26
30,0.0,69674.875
31,0.0,69621.336
32,0.0,69615.04
33,0.0,69665.99
34,0.0,69702.12
35,0.0,69593.695
36,0.0,69712.57
37,0.0,69661.305
38,0.0,69628.984
39,0.0,69566.72
40,0.0,69671.41
41,0.0,69671.52
42,0.0,69579.04
43,0.0,69564.82
44,0.0,69646.0
45,0.0,69598.04
46,0.0,69541.15
47,0.0,69668.92
48,0.0,69627.664
49,0.0,69686.38
50,0.0,69671.71
51,0.0,69618.83
52,0.0,69517.51
53,0.0,69636.57
54,0.0,69672.06
55,0.0,69587.24
56,0.0,69621.7
57,0.0,69671.92
58,0.0,69549.32
59,0.0,69646.62
60,0.0,69622.57
61,0.0,69555.08
62,0.0,69625.6
63,0.0,69606.96
64,0.0,69638.19
65,0.0,69576.92
66,0.0,69568.91
67,0.0,69610.01
68,0.0,69639.234
69,0.0,69578.22
70,0.0,69659.266
71,0.0,69542.336
72,0.0,69621.18
73,0.0,69739.5
74,0.0,69652.7
75,0.0,69662.91
76,0.0,69630.13
77,0.0,69673.38
78,0.0,69693.92
79,0.0,69663.21
80,0.0,69607.41
81,0.0,69610.42
82,0.0,69613.17
83,0.0,69725.72
84,0.0,69694.88
85,0.0,69683.5
86,0.0,69647.945
87,0.0,69650.76
88,0.0,69630.414
89,0.0,69593.766
90,0.0,69626.44
91,0.0,69758.57
92,0.0,69701.09
93,0.0,69639.85
94,0.0,69619.31
95,0.0,69575.91
96,0.0,69675.26
97,0.0,69670.3
98,0.0,69668.96
99,0.0,69603.57
100,0.0,69592.805
101,0.0,69596.09
102,0.0,69689.61
103,0.0,69620.15
104,0.0,69533.71
105,0.0,69626.03
106,0.0,69625.51
107,0.0,69708.055
108,0.0,69652.75
109,0.0,69679.266
110,0.0,69621.06
111,0.0,69652.086
112,0.0,69628.21
113,0.0,69586.67
114,0.0,69529.695
115,0.0,69672.53
116,0.0,69700.336
117,0.0,69646.08
118,0.0,69573.93
119,0.0,69563.61
120,0.0,69596.664
121,0.0,69628.805
122,0.0,69630.66
123,0.0,69560.82
124,0.0,69686.375
125,0.0,69596.56
126,0.0,69746.58
127,0.0,69663.12
128,0.0,69550.76
129,0.0,69615.47
130,0.0,69607.984
131,0.0,69570.37
132,0.0,69675.03
133,0.0,69671.66
134,0.0,69635.88
135,0.0,69624.836
136,0.0,69628.17
137,0.0,69654.83
138,0.0,69563.42
139,0.0,69676.08
140,0.0,69650.37
141,0.0,69573.56
142,0.0,69549.56
143,0.0,69642.29
144,0.0,69677.12
145,0.0,69587.13
146,0.0,69629.914
147,0.0,69711.06
148,0.0,69584.64
149,0.0,69675.72
150,0.0,69568.41
151,0.0,69557.0
152,0.0,69704.23
153,0.0,69627.945
154,0.0,69659.0
155,0.0,69598.72
156,0.0,69653.22
157,0.0,69603.44
158,0.0,69685.84
159,0.0,69690.07
160,0.0,69622.67
161,0.0,69618.07
162,0.0,69606.87
163,0.0,69569.29
164,0.0,69667.16
165,0.0,69563.41
166,0.0,69634.42
167,0.0,69587.43
168,0.0,69603.1
169,0.0,69645.15
170,0.0,69703.53
171,0.0,69655.305
172,0.0,69601.46
173,0.0,69694.734
174,0.0,69597.49
175,0.0,69607.75
176,0.0,69666.7
177,0.0,69734.77
178,0.0,69697.82
179,0.0,69599.35
180,0.0,69664.76
181,0.0,69632.44
182,0.0,69666.67
183,0.0,69638.14
184,0.0,69641.16
185,0.0,69571.85
186,0.0,69670.414
187,0.0,69643.56
188,0.0,69594.89
189,0.0,69455.16
190,0.0,69628.01
191,0.0,69524.77
192,0.0,69634.83
193,0.0,69659.734
194,0.0,69664.74
195,0.0,69657.56
196,0.0,69621.016
197,0.0,69652.04
198,0.0,69679.055
199,0.0,69599.984
200,0.0,69637.39
201,0.0,69575.45
202,0.0,69641.32
203,0.0,69694.27
204,0.0,69651.54
205,0.0,69743.73
206,0.0,69616.984
207,0.0,69660.61
208,0.0,69671.56
209,0.0,69649.25
210,0.0,69549.57
211,0.0,69604.86
212,0.0,69568.07
213,0.0,69624.25
214,0.0,69614.96
215,0.0,69709.21
216,0.0,69596.53
217,0.0,69580.625
218,0.0,69639.516
219,0.0,69524.22
220,0.0,69553.35
221,0.0,69632.9
222,0.0,69611.44
223,0.0,69554.25
224,0.0,69671.56
225,0.0,69618.35
226,0.0,69576.76
227,0.0,69598.47
228,0.0,69606.69
229,0.0,69667.44
230,0.0,69649.375
231,0.0,69634.23
232,0.0,69585.7
233,0.0,69614.28
234,0.0,69639.875
235,0.0,69650.19
236,0.0,69661.01
237,0.0,69726.63
238,0.0,69637.914
239,0.0,69541.6
240,0.0,69529.92
241,0.0,69699.16
242,0.0,69631.766
243,0.0,69618.21
244,0.0,69684.9
245,0.0,69666.805
246,0.0,69604.85
247,0.0,69684.3
248,0.0,69638.445
249,0.0,69671.75
250,0.0,69625.875
251,0.0,69692.086
252,0.0,69624.5
253,0.0,69567.695
254,0.0,69678.19
255,0.0,69627.26
256,0.0,69624.414
257,0.0,69584.305
258,0.0,69582.375
259,0.0,69683.945
260,0.0,69626.43
261,0.0,69589.38
262,0.0,69646.516
263,0.0,69573.875
264,0.0,69678.04
265,0.0,69559.766
266,0.0,69556.15
267,0.0,69566.46
268,0.0,69654.23
269,0.0,69645.7
270,0.0,69640.484
271,0.0,69631.15
272,0.0,69538.72
273,0.0,69618.45
274,0.0,69625.19
275,0.0,69639.6
276,0.0,69642.69
277,0.0,69673.66
278,0.0,69587.414
279,0.0,69673.12
280,0.0,69656.49
281,0.0,69657.89
282,0.0,69583.516
283,0.0,69694.82
284,0.0,69622.59
285,0.0,69675.164
286,0.0,69708.54
287,0.0,69599.65
288,0.0,69648.305
289,0.0,69580.57
290,0.0,69596.52
291,0.0,69615.21
292,0.0,69580.55
293,0.0,69545.13
294,0.0,69610.625
295,0.0,69667.84
296,0.0,69629.03
297,0.0,69648.18
298,0.0,69604.52
299,0.0,69620.15
300,0.0,69644.51
301,0.0,69648.65
302,0.0,69623.18
303,0.0,69696.64
304,0.0,69626.08
305,0.0,69643.59
306,0.0,69599.22
307,0.0,69692.2
308,0.0,69610.12
309,0.0,69644.12
310,0.0,69716.83
311,0.0,69582.73
312,0.0,69575.74
313,0.0,69581.46
314,0.0,69625.414
315,0.0,69647.0
316,0.0,69658.8
317,0.0,69635.77
318,0.0,69632.14
319,0.0,69622.53
320,0.0,69533.1
321,0.0,69604.03
322,0.0,69573.55
323,0.0,69654.64
324,0.0,69651.65
325,0.0,69624.42
326,0.0,69589.805
327,0.0,69584.875
328,0.0,69598.625
329,0.0,69599.3
330,0.0,69589.0
331,0.0,69593.17
332,0.0,69565.6
333,0.0,69701.195
334,0.0,69619.92
335,0.0,69673.67
336,0.0,69675.586
337,0.0,69695.42
338,0.0,69546.04
339,0.0,69716.4
340,0.0,69637.984
341,0.0,69605.52
342,0.0,69651.01
343,0.0,69656.27
344,0.0,69718.99
345,0.0,69665.766
346,0.0,69674.95
347,0.0,69638.016
348,0.0,69588.484
349,0.0,69649.16
350,0.0,69602.79
351,0.0,69609.05
352,0.0,69639.96
353,0.0,69675.984
354,0.0,69593.83
355,0.0,69624.02
356,0.0,69610.17
357,0.0,69574.21
358,0.0,69659.33
359,0.0,69597.12
360,0.0,69554.54
361,0.0,69643.25
362,0.0,69619.14
363,0.0,69678.74
364,0.0,69597.75
365,0.0,69683.375
366,0.0,69615.875
367,0.0,69607.68
368,0.0,69684.4
369,0.0,69650.84
370,0.0,69621.49
371,0.0,69613.805
372,0.0,69551.75
373,0.0,69715.84
374,0.0,69683.46
375,0.0,69611.68
376,0.0,69637.65
377,0.0,69710.95
378,0.0,69675.1
379,0.0,69544.09
380,0.0,69546.92
381,0.0,69652.69
382,0.0,69624.57
383,0.0,69642.66
384,0.0,69613.77
385,0.0,69565.0
386,0.0,69674.125
387,0.0,69648.21
388,0.0,69565.09
389,0.0,69623.43
390,0.0,69601.75
391,0.0,69552.016
392,0.0,69677.1
393,0.0,69629.75
394,0.0,69680.195
395,0.0,69695.35
396,0.0,69630.82
397,0.0,69612.44
398,0.0,69561.29
