T,S,X0
0,0.0,69696.664
1,0.0,69611.72
2,0.0,69598.99
3,0.0,69661.61
4,0.0,69625.92
5,0.0,69729.71
6,0.0,69802.61
7,0.0,69717.03
8,0.0,69615.88
9,0.0,69715.305
10,0.0,69693.48
11,0.0,69722.21
12,0.0,69660.83
13,0.0,69684.89
14,0.0,69568.93
15,0.0,69765.945
16,0.0,69704.47
17,0.0,69668.586
18,0.0,69626.22
19,0.0,69589.59
20,0.0,69687.1
21,0.0,69688.37
22,0.0,69571.25
23,0.0,69805.8
24,0.0,69706.16
25,0.0,69650.75
26,0.0,69723.695
27,0.0,69636.94
28,0.0,69658.16
29,0.0,69766.04
30,0.0,69758.46
31,0.0,69738.78
32,0.0,69754.516
33,0.0,69773.695
34,0.0,69658.54
35,0.0,69694.86
36,0.0,69659.195
37,0.0,69685.39
38,0.0,69707.79
39,0.0,69782.88
40,0.0,69726.93
41,0.0,69746.375
42,0.0,69687.336
43,0.0,69695.07
44,0.0,69707.1
45,0.0,69622.49
46,0.0,69600.53
47,0.0,69746.164
48,0.0,69754.62
49,0.0,69708.55
50,0.0,69707.72
51,0.0,69774.984
52,0.0,69696.734
53,0.0,69707.89
54,0.0,69728.484
55,0.0,69712.29
56,0.0,69686.414
57,0.0,69768.52
58,0.0,69673.69
59,0.0,69768.38
60,0.0,69694.32
61,0.0,69726.12
62,0.0,69703.56
63,0.0,69720.46
64,0.0,69683.01
65,0.0,69673.625
66,0.0,69649.4
67,0.0,69736.53
68,0.0,69729.93
69,0.0,69709.04
70,0.0,69691.586
71,0.0,69687.46
72,0.0,69632.88
73,0.0,69649.47
74,0.0,69711.57
75,0.0,69663.39
76,0.0,69705.67
77,0.0,69619.914
78,0.0,69692.84
79,0.0,69662.43
80,0.0,69819.58
81,0.0,69729.53
82,0.0,69718.88
83,0.0,69732.79
84,0.0,69745.38
85,0.0,69686.7
86,0.0,69708.07
87,0.0,69627.805
88,0.0,69721.78
89,0.0,69620.85
90,0.0,69621.09
91,0.0,69723.69
92,0.0,69662.766
93,0.0,69636.98
94,0.0,69703.125
95,0.0,69726.43
96,0.0,69776.14
97,0.0,69736.23
98,0.0,69729.9
99,0.0,69695.55
100,0.0,69649.65
101,0.0,69761.47
102,0.0,69709.266
103,0.0,69722.99
104,0.0,69653.47
105,0.0,69679.23
106,0.0,69660.93
107,0.0,69655.62
108,0.0,69702.3
109,0.0,69653.41
110,0.0,69699.34
111,0.0,69716.3
112,0.0,69667.17
113,0.0,69666.08
114,0.0,69677.73
115,0.0,69714.23
116,0.0,69700.586
117,0.0,69742.42
118,0.0,69718.81
119,0.0,69666.68
120,0.0,69681.29
121,0.0,69631.914
122,0.0,69722.67
123,0.0,69603.86
124,0.0,69551.7
125,0.0,69784.55
126,0.0,69676.89
127,0.0,69720.445
128,0.0,69677.94
129,0.0,69667.5
130,0.0,69675.89
131,0.0,69735.234
132,0.0,69742.945
133,0.0,69719.68
134,0.0,69797.85
135,0.0,69731.74
136,0.0,69719.21
137,0.0,69730.45
138,0.0,69677.51
139,0.0,69767.3
140,0.0,69654.56
141,0.0,69676.05
142,0.0,69612.016
143,0.0,69716.414
144,0.0,69621.445
145,0.0,69653.77
146,0.0,69756.14
147,0.0,69685.79
148,0.0,69696.25
149,0.0,69731.695
150,0.0,69743.15
151,0.0,69637.43
152,0.0,69632.8
153,0.0,69710.8
154,0.0,69706.18
155,0.0,69641.336
156,0.0,69780.734
157,0.0,69690.91
158,0.0,69671.445
159,0.0,69742.15
160,0.0,69690.17
161,0.0,69606.9
162,0.0,69678.74
163,0.0,69640.45
164,0.0,69651.336
165,0.0,69665.92
166,0.0,69694.29
167,0.0,69723.055
168,0.0,69725.11
169,0.0,69688.805
170,0.0,69820.336
171,0.0,69727.01
172,0.0,69697.89
173,0.0,69721.86
174,0.0,69646.83
175,0.0,69738.41
176,0.0,69665.47
177,0.0,69742.414
178,0.0,69760.46
179,0.0,69656.46
180,0.0,69684.6
181,0.0,69721.89
182,0.0,69730.086
183,0.0,69684.4
184,0.0,69673.99
185,0.0,69686.01
186,0.0,69809.37
187,0.0,69768.766
188,0.0,69684.016
189,0.0,69729.27
190,0.0,69657.305
191,0.0,69688.016
192,0.0,69659.305
193,0.0,69711.85
194,0.0,69737.38
195,0.0,69697.0
196,0.0,69717.414
197,0.0,69638.41
198,0.0,69729.9
199,0.0,69643.47
200,0.0,69793.055
201,0.0,69747.76
202,0.0,69638.38
203,0.0,69791.88
204,0.0,69744.38
205,0.0,69618.18
206,0.0,69718.66
207,0.0,69732.14
208,0.0,69663.58
209,0.0,69695.84
210,0.0,69654.01
211,0.0,69616.125
212,0.0,69771.34
213,0.0,69705.37
214,0.0,69738.27
215,0.0,69676.45
216,0.0,69621.07
217,0.0,69638.9
218,0.0,69705.23
219,0.0,69701.914
220,0.0,69741.75
221,0.0,69715.66
222,0.0,69646.586
223,0.0,69697.484
224,0.0,69647.88
225,0.0,69693.56
226,0.0,69631.09
227,0.0,69678.17
228,0.0,69675.56
229,0.0,69746.02
230,0.0,69692.266
231,0.0,69731.914
232,0.0,69717.33
233,0.0,69597.46
234,0.0,69653.04
235,0.0,69692.24
236,0.0,69705.37
237,0.0,69716.91
238,0.0,69719.4
239,0.0,69661.81
240,0.0,69619.53
241,0.0,69758.945
242,0.0,69752.57
243,0.0,69717.63
244,0.0,69727.2
245,0.0,69709.56
246,0.0,69708.17
247,0.0,69711.93
248,0.0,69653.48
249,0.0,69717.66
250,0.0,69652.05
251,0.0,69671.37
252,0.0,69661.086
253,0.0,69695.08
254,0.0,69725.27
255,0.0,69681.945
256,0.0,69726.21
257,0.0,69753.28
258,0.0,69733.375
259,0.0,69702.39
260,0.0,69650.23
261,0.0,69709.62
262,0.0,69615.164
263,0.0,69676.086
264,0.0,69686.97
265,0.0,69648.71
266,0.0,69711.88
267,0.0,69753.06
268,0.0,69713.49
269,0.0,69659.836
270,0.0,69765.98
271,0.0,69666.0
272,0.0,69740.25
273,0.0,69712.04
274,0.0,69684.88
275,0.0,69822.84
276,0.0,69717.25
277,0.0,69675.266
278,0.0,69617.16
279,0.0,69761.9
280,0.0,69728.74
281,0.0,69709.93
282,0.0,69704.75
283,0.0,69763.016
284,0.0,69698.58
285,0.0,69826.81
286,0.0,69655.19
287,0.0,69759.15
288,0.0,69723.24
289,0.0,69673.09
290,0.0,69712.67
291,0.0,69710.92
292,0.0,69672.086
293,0.0,69672.16
294,0.0,69645.73
295,0.0,69737.19
296,0.0,69728.26
297,0.0,69702.52
298,0.0,69716.44
299,0.0,69742.28
300,0.0,69626.11
301,0.0,69717.47
302,0.0,69676.195
303,0.0,69658.81
304,0.0,69721.72
305,0.0,69687.17
306,0.0,69668.75
307,0.0,69791.97
308,0.0,69600.484
309,0.0,69702.44
310,0.0,69691.88
311,0.0,69735.336
312,0.0,69757.57
313,0.0,69724.62
314,0.0,69737.055
315,0.0,69719.88
316,0.0,69755.46
317,0.0,69734.98
318,0.0,69691.65
319,0.0,69719.945
320,0.0,69720.98
321,0.0,69634.03
322,0.0,69750.8
323,0.0,69714.99
324,0.0,69775.28
325,0.0,69656.766
326,0.0,69768.16
327,0.0,69733.95
328,0.0,69653.99
329,0.0,69705.34
330,0.0,69690.66
331,0.0,69731.96
332,0.0,69793.94
333,0.0,69759.25
334,0.0,69737.93
335,0.0,69628.49
336,0.0,69713.74
337,0.0,69682.82
338,0.0,69744.11
339,0.0,69818.79
340,0.0,69679.31
341,0.0,69632.49
342,0.0,69674.51
343,0.0,69679.0
344,0.0,69650.09
345,0.0,69732.08
346,0.0,69690.766
347,0.0,69734.92
348,0.0,69658.43
349,0.0,69704.34
350,0.0,69701.29
351,0.0,69698.25
352,0.0,69719.11
353,0.0,69679.88
354,0.0,69706.4
355,0.0,69629.79
356,0.0,69688.64
357,0.0,69617.96
358,0.0,69764.234
359,0.0,69785.516
360,0.0,69614.26
361,0.0,69658.89
362,0.0,69669.96
363,0.0,69703.414
364,0.0,69694.29
365,0.0,69714.02
366,0.0,69661.29
367,0.0,69628.18
368,0.0,69723.22
369,0.0,69619.99
370,0.0,69740.71
371,0.0,69578.63
372,0.0,69643.945
373,0.0,69688.02
374,0.0,69707.266
375,0.0,69652.63
376,0.0,69679.46
377,0.0,69624.15
378,0.0,69734.41
379,0.0,69724.695
380,0.0,69660.9
381,0.0,69740.6
382,0.0,69781.46
383,0.0,69705.54
384,0.0,69697.91
385,0.0,69689.984
386,0.0,69805.02
387,0.0,69696.84
388,0.0,69694.695
389,0.0,69708.02
390,0.0,69702.64
391,0.0,69708.4
392,0.0,69694.01
393,0.0,69846.62
394,0.0,69665.766
395,0.0,69723.586
396,0.0,69648.79
397,0.0,69674.945
398,0.0,69683.195
399,0.0,69590.03
400,0.0,69718.31
401,0.0,69636.02
402,0.0,69705.66
403,0.0,69751.56
404,0.0,69696.85
405,0.0,69722.32
406,0.0,69658.016
407,0.0,69643.01
408,0.0,69697.32
409,0.0,69660.83
410,0.0,69712.8
411,0.0,69685.45
412,0.0,69694.805
413,0.0,69629.01
414,0.0,69781.68
415,0.0,69715.57
416,0.0,69613.46
417,0.0,69784.35
418,0.0,69675.15
419,0.0,69695.46
420,0.0,69739.41
421,0.0,69660.5
422,0.0,69631.04
423,0.0,69689.28
424,0.0,69754.67
425,0.0,69713.64
426,0.0,69709.99
427,0.0,69630.2
428,0.0,69688.01
429,0.0,69681.56
430,0.0,69726.195
431,0.0,69654.06
432,0.0,69744.57
433,0.0,69701.44
434,0.0,69709.44
435,0.0,69728.09
436,0.0,69582.99
437,0.0,69730.36
438,0.0,69745.29
439,0.0,69725.46
440,0.0,69679.484
441,0.0,69744.805
442,0.0,69683.99
443,0.0,69744.31
444,0.0,69733.16
445,0.0,69649.98
446,0.0,69703.836
447,0.0,69673.805
448,0.0,69700.336
449,0.0,69749.445
450,0.0,69691.75
451,0.0,69681.78
452,0.0,69697.71
453,0.0,69732.02
454,0.0,69695.14
455,0.0,69743.26
456,0.0,69708.016
457,0.0,69694.44
458,0.0,69615.8
459,0.0,69736.96
460,0.0,69618.18
461,0.0,69669.31
462,0.0,69644.51
463,0.0,69754.17
464,0.0,69637.54
465,0.0,69807.97
466,0.0,69715.53
467,0.0,69654.95
468,0.0,69693.0
469,0.0,69621.68
470,0.0,69695.82
471,0.0,69761.07
472,0.0,69668.44
473,0.0,69736.47
474,0.0,69670.03
475,0.0,69693.09
476,0.0,69666.016
477,0.0,69691.48
478,0.0,69600.93
479,0.0,69769.43
480,0.0,69637.49
481,0.0,69631.56
482,0.0,69639.82
483,0.0,69704.15
484,0.0,69778.13
485,0.0,69730.695
486,0.0,69631.62
487,0.0,69734.43
488,0.0,69629.98
489,0.0,69735.484
490,0.0,69714.055
491,0.0,69740.44
492,0.0,69807.54
493,0.0,69649.93
494,0.0,69820.805
495,0.0,69763.33
496,0.0,69710.25
497,0.0,69693.3
498,0.0,69742.305
499,0.0,69706.84
500,0.0,69694.31
501,0.0,69662.97
502,0.0,69782.64
503,0.0,69636.2
504,0.0,69668.38
505,0.0,69694.87
506,0.0,69713.18
507,0.0,69734.39
508,0.0,69643.695
509,0.0,69670.93
510,0.0,69588.39
511,0.0,69703.6
512,0.0,69610.15
513,0.0,69752.84
514,0.0,69669.88
515,0.0,69734.29
516,0.0,69694.15
517,0.0,69694.76
518,0.0,69710.28
519,0.0,69672.26
520,0.0,69639.59
521,0.0,69689.555
522,0.0,69654.695
523,0.0,69731.945
524,0.0,69667.93
525,0.0,69711.016
526,0.0,69667.67
527,0.0,69652.43
528,0.0,69755.67
529,0.0,69686.6
530,0.0,69631.125
531,0.0,69775.19
532,0.0,69727.414
533,0.0,69700.88
534,0.0,69689.69
535,0.0,69681.39
536,0.0,69598.97
537,0.0,69691.26
538,0.0,69692.04
539,0.0,69675.2
540,0.0,69616.46
541,0.0,69763.08
542,0.0,69590.35
543,0.0,69643.26
544,0.0,69769.61
545,0.0,69611.984
546,0.0,69724.586
547,0.0,69663.95
548,0.0,69631.03
549,0.0,69699.96
550,0.0,69652.4
551,0.0,69646.55
552,0.0,69685.14
553,0.0,69690.02
554,0.0,69685.76
555,0.0,69694.66
556,0.0,69700.07
557,0.0,69763.79
558,0.0,69661.99
559,0.0,69751.38
560,0.0,69744.63
561,0.0,69631.75
