T,S,Score
999,0.0,0.7203829288482666
1009,0.0,0.9328745007514954
1019,0.0,0.7320801019668579
1029,0.0,0.6266508102416992
1039,0.0,0.7545084953308105
1049,0.0,0.8432222604751587
1059,0.0,1.2364580631256104
1069,0.0,0.9382703304290771
1079,0.0,0.8728792071342468
1089,0.0,0.884652316570282
1099,0.0,0.9016848206520081
1109,0.0,0.8980324864387512
1119,0.0,0.785216748714447
1129,0.0,1.0101096630096436
1139,0.0,1.2754288911819458
1149,0.0,0.9349539875984192
1159,0.0,1.0744082927703857
1169,0.0,0.9363551139831543
1179,0.0,1.2894012928009033
1189,0.0,0.9865825772285461
1199,0.0,0.964560866355896
1209,0.0,0.9887786507606506
1219,0.0,1.0903698801994324
1229,0.0,1.2240426540374756
1239,0.0,1.375035047531128
1249,0.0,1.2584342956542969
1259,0.0,1.077472984790802
1269,0.0,0.9099912047386169
1279,0.0,1.3669711351394653
1289,0.0,1.1639376878738403
1299,0.0,1.2005327939987183
1309,0.0,1.2579779624938965
1319,0.0,1.4865922927856445
1329,0.0,1.1435478925704956
1339,0.0,0.9896259307861328
1349,0.0,1.4475440979003906
1359,0.0,1.1244949102401733
1369,0.0,1.218900203704834
1379,0.0,1.1622895002365112
1389,0.0,0.9585191011428833
1399,0.0,1.141660451889038
1409,0.0,1.0596402287483215
1419,0.0,1.0845622420310974
1429,0.0,1.0609763860702515
1439,0.0,0.8847440481185913
1449,0.0,0.9954042434692383
1459,0.0,0.952168881893158
1469,0.0,1.2210896015167236
1479,0.0,0.9688374400138855
1489,0.0,1.0988763570785522
1499,0.0,1.1025214195251465
1509,0.0,0.8829231262207031
1519,0.0,1.0265421867370605
1529,0.0,0.9354696273803711
1539,0.0,0.7691879272460938
1549,0.0,0.9373612403869629
1559,0.0,1.3557342290878296
1569,0.0,0.9247666597366333
1579,0.0,0.7205588221549988
1589,0.0,0.8447248339653015
1599,0.0,0.849838137626648
1609,0.0,0.9862039685249329
1619,0.0,0.7388611435890198
1629,0.0,1.0453516244888306
1639,0.0,0.9301108121871948
1649,0.0,0.9386242628097534
1659,0.0,1.0479644536972046
1669,0.0,0.8521270155906677
1679,0.0,0.934319257736206
1689,0.0,1.1462661027908325
1699,0.0,0.9663049578666687
1709,0.0,0.8184913396835327
1719,0.0,0.8063154816627502
1729,0.0,0.963746190071106
1739,0.0,0.8070908188819885
1749,0.0,1.4592323303222656
1759,0.0,0.9767774939537048
1769,0.0,1.1086803078651428
1779,0.0,0.975368320941925
1789,0.0,1.0991722345352173
