T,S,X0
0,0,-19136
1,0,-19189
2,0,-19259
3,0,-19414
4,0,-19667
5,0,-19541
6,0,-19512
7,0,-19511
8,0,-19799
9,0,-19867
10,0,-19791
11,0,-19595
12,0,-19332
13,0,-19521
14,0,-19661
15,0,-19902
16,0,-19487
17,0,-19556
18,0,-19283
19,0,-19375
20,0,-19725
21,0,-19855
22,0,-19668
23,0,-19285
24,0,-19140
25,0,-19398
26,0,-19588
27,0,-19709
28,0,-20031
29,0,-19882
30,0,-19868
31,0,-19851
32,0,-19281
33,0,-19008
34,0,-18926
35,0,-19081
36,0,-19467
37,0,-19679
38,0,-19645
39,0,-19804
40,0,-19962
41,0,-19923
42,0,-19642
43,0,-19504
44,0,-19575
45,0,-19599
46,0,-19347
47,0,-19272
48,0,-19161
49,0,-19438
50,0,-19620
51,0,-19993
52,0,-20098
53,0,-19776
54,0,-19557
55,0,-19681
56,0,-19368
57,0,-19494
58,0,-19327
59,0,-19223
60,0,-19599
61,0,-19295
62,0,-19314
63,0,-19661
64,0,-20012
65,0,-20045
66,0,-19833
67,0,-19112
68,0,-18823
69,0,-19280
70,0,-19799
71,0,-19726
72,0,-19813
73,0,-19623
74,0,-19513
75,0,-19492
76,0,-19502
77,0,-19375
78,0,-19316
79,0,-19591
80,0,-19664
81,0,-19574
82,0,-19801
83,0,-19692
84,0,-19592
85,0,-19245
86,0,-19191
87,0,-19217
88,0,-19401
89,0,-19645
90,0,-19634
91,0,-19379
92,0,-19701
93,0,-20081
94,0,-20046
95,0,-19783
96,0,-19291
97,0,-19115
98,0,-19099
99,0,-19246
100,0,-19422
101,0,-19770
102,0,-19751
103,0,-19679
104,0,-19548
105,0,-19580
106,0,-19543
107,0,-19522
108,0,-19602
109,0,-19397
110,0,-19443
111,0,-19462
112,0,-19416
113,0,-19745
114,0,-19840
115,0,-19902
116,0,-19804
117,0,-19206
118,0,-19138
119,0,-19118
120,0,-19487
121,0,-19589
122,0,-19531
123,0,-19640
124,0,-19441
125,0,-19592
126,0,-19438
127,0,-19347
128,0,-19421
129,0,-19660
130,0,-19876
131,0,-19774
132,0,-19428
133,0,-18956
134,0,-18584
135,0,-19288
136,0,-19825
137,0,-20343
138,0,-20088
139,0,-19589
140,0,-19198
141,0,-18990
142,0,-19271
143,0,-19340
144,0,-19436
145,0,-19727
146,0,-19794
147,0,-19947
148,0,-19783
149,0,-19558
150,0,-19276
151,0,-19027
152,0,-18881
153,0,-19253
154,0,-19795
155,0,-20064
156,0,-19950
157,0,-19736
158,0,-19471
159,0,-19217
160,0,-19196
161,0,-19315
162,0,-19535
163,0,-19267
164,0,-19001
165,0,-19167
166,0,-19428
167,0,-19821
168,0,-19980
169,0,-19755
170,0,-19446
171,0,-19368
172,0,-19316
173,0,-19405
174,0,-19448
175,0,-19316
176,0,-19339
177,0,-19714
178,0,-19790
179,0,-19718
180,0,-19295
181,0,-19185
182,0,-19229
183,0,-19422
184,0,-19687
185,0,-19852
186,0,-19908
187,0,-19524
188,0,-19102
189,0,-19011
190,0,-19092
191,0,-19265
192,0,-19224
193,0,-19487
194,0,-19718
195,0,-19878
196,0,-20022
197,0,-19439
198,0,-19254
199,0,-19295
200,0,-19324
201,0,-19224
202,0,-19299
203,0,-19446
204,0,-19380
205,0,-19526
206,0,-19499
207,0,-19667
208,0,-19832
209,0,-19673
210,0,-19465
211,0,-18908
212,0,-18963
213,0,-19470
214,0,-19656
215,0,-19709
216,0,-19498
217,0,-19538
218,0,-19566
219,0,-19558
220,0,-19269
221,0,-19274
222,0,-19283
223,0,-19382
224,0,-19388
225,0,-19434
226,0,-19670
227,0,-19590
228,0,-19519
229,0,-19557
230,0,-19662
231,0,-19536
232,0,-19461
233,0,-19271
234,0,-19182
235,0,-19573
236,0,-19778
237,0,-19734
238,0,-19528
239,0,-19399
240,0,-19202
241,0,-19170
242,0,-19308
243,0,-19350
244,0,-19714
245,0,-19582
246,0,-19630
247,0,-19530
248,0,-19601
249,0,-19775
250,0,-19721
251,0,-19000
252,0,-18910
253,0,-18872
254,0,-19515
255,0,-19859
256,0,-20151
257,0,-19836
258,0,-19688
259,0,-19565
260,0,-19297
261,0,-19019
262,0,-19062
263,0,-19486
264,0,-19711
265,0,-20155
266,0,-20060
267,0,-19755
268,0,-19281
269,0,-18815
270,0,-18870
271,0,-19205
272,0,-19554
273,0,-19798
274,0,-19817
275,0,-19619
276,0,-19444
277,0,-19284
278,0,-19320
279,0,-19724
280,0,-19908
281,0,-19924
282,0,-19948
283,0,-19472
284,0,-18925
285,0,-18860
286,0,-19049
287,0,-19290
288,0,-19624
289,0,-19867
290,0,-19971
291,0,-19777
292,0,-19807
293,0,-19526
294,0,-19427
295,0,-19258
296,0,-19373
297,0,-19387
298,0,-19492
299,0,-19470
300,0,-19632
301,0,-19453
302,0,-19558
303,0,-19369
304,0,-19433
305,0,-19593
306,0,-19940
307,0,-19848
308,0,-19485
309,0,-19225
310,0,-19240
311,0,-19229
312,0,-19502
313,0,-19621
314,0,-19701
315,0,-19599
316,0,-19326
317,0,-19562
318,0,-19642
319,0,-19525
320,0,-19312
321,0,-19436
322,0,-19375
323,0,-19607
324,0,-19668
325,0,-19644
326,0,-19701
327,0,-19651
328,0,-19557
329,0,-19489
330,0,-19322
331,0,-19049
332,0,-19145
333,0,-19426
334,0,-19731
335,0,-19868
336,0,-19720
337,0,-19745
338,0,-19551
339,0,-19362
340,0,-19414
341,0,-19645
342,0,-19539
343,0,-19592
344,0,-19552
345,0,-19687
346,0,-19493
347,0,-19537
348,0,-19458
349,0,-19265
350,0,-19349
351,0,-19476
352,0,-19799
353,0,-19930
354,0,-19558
355,0,-19128
356,0,-19140
357,0,-19661
358,0,-19875
359,0,-19811
360,0,-19261
361,0,-18946
362,0,-19054
363,0,-19476
364,0,-20150
365,0,-20254
366,0,-19990
367,0,-19489
368,0,-19175
369,0,-19138
370,0,-19077
371,0,-18993
372,0,-19221
373,0,-19514
374,0,-19641
375,0,-19925
376,0,-20195
377,0,-19836
378,0,-19766
379,0,-19386
380,0,-19125
381,0,-18894
382,0,-18859
383,0,-19037
384,0,-19849
385,0,-20028
386,0,-20110
387,0,-19487
388,0,-19560
389,0,-19484
390,0,-19432
391,0,-19392
392,0,-19327
393,0,-19308
394,0,-19405
395,0,-19185
396,0,-19278
397,0,-19503
398,0,-19930
399,0,-19995
400,0,-19790
401,0,-19409
402,0,-19122
403,0,-19215
404,0,-19384
405,0,-19455
406,0,-19494
407,0,-19703
408,0,-20082
409,0,-19823
410,0,-19624
411,0,-19353
412,0,-19086
413,0,-19088
414,0,-19298
415,0,-19342
416,0,-19697
417,0,-19607
418,0,-19594
419,0,-19638
420,0,-19607
421,0,-19150
422,0,-19177
423,0,-19210
424,0,-19214
425,0,-19691
426,0,-19561
427,0,-19544
428,0,-19751
429,0,-19654
430,0,-19638
431,0,-19101
432,0,-19097
433,0,-19088
434,0,-19287
435,0,-19764
436,0,-19872
437,0,-19798
438,0,-19459
439,0,-19150
440,0,-19239
441,0,-19368
442,0,-19612
443,0,-19908
444,0,-19812
445,0,-19449
446,0,-19439
447,0,-19372
448,0,-19233
449,0,-19178
450,0,-19008
451,0,-19240
452,0,-19174
453,0,-19492
454,0,-19834
455,0,-19897
456,0,-19784
457,0,-19675
458,0,-19336
459,0,-19120
460,0,-18973
461,0,-18972
462,0,-19230
463,0,-19381
464,0,-19710
465,0,-20028
466,0,-19686
467,0,-19679
468,0,-19419
469,0,-19225
470,0,-19508
471,0,-19626
472,0,-19521
473,0,-19211
