T,S,Score
999,0,0.5029245615005493
1009,0,0.8656452894210815
1019,0,0.34892570972442627
1029,0,0.6154625415802002
1039,0,0.8907485008239746
1049,0,0.7143537998199463
1059,0,0.9816394448280334
1069,0,0.43037766218185425
1079,0,0.8211346864700317
1089,0,1.0291920900344849
1099,0,1.011360764503479
1109,0,0.9226886630058289
1119,0,0.7022698521614075
1129,0,0.4713020324707031
1139,0,0.2971864342689514
1149,0,0.896703839302063
1159,0,0.8497397303581238
1169,0,0.5219017863273621
1179,0,0.4620359539985657
1189,0,0.5469591617584229
1199,0,0.3758779764175415
1209,0,0.577092170715332
1219,0,0.8686090111732483
1229,0,0.6874159574508667
1239,0,0.384849488735199
1249,0,0.7475640773773193
1259,0,0.23887327313423157
1269,0,0.43078017234802246
1279,0,0.8502026200294495
1289,0,0.2653775215148926
1299,0,0.5904046297073364
1309,0,0.2903321385383606
1319,0,0.6619888544082642
1329,0,0.5990654826164246
1339,0,0.6876986622810364
1349,0,0.2587707042694092
1359,0,0.5387689471244812
1369,0,0.41382133960723877
1379,0,0.5966326594352722
1389,0,0.7899461984634399
1399,0,0.6156042814254761
1409,0,0.7944728136062622
1419,0,0.3070211410522461
1429,0,0.44442641735076904
1439,0,0.6649291515350342
1449,0,0.527199387550354
1459,0,0.4661991000175476
1469,0,0.24168246984481812
1479,0,0.4652444124221802
1489,0,0.4994426369667053
1499,0,0.7082870602607727
1509,0,0.5507404804229736
1519,0,0.8628199696540833
1529,0,0.44386982917785645
1539,0,0.5638249516487122
1549,0,0.562120258808136
1559,0,0.7167494297027588
1569,0,0.5714408159255981
1579,0,0.6443589925765991
1589,0,0.7559929490089417
1599,0,0.8660606145858765
1609,0,0.6923515200614929
1619,0,0.2256183624267578
1629,0,0.7033100128173828
1639,0,0.48156386613845825
1649,0,0.7003452777862549
1659,0,0.49442964792251587
1669,0,0.48273277282714844
1679,0,0.43487292528152466
1689,0,0.8485282063484192
1699,0,0.6720021963119507
1709,0,0.77101731300354
1719,0,0.8343172669410706
1729,0,0.8342084884643555
1739,0,0.8352999091148376
1749,0,1.0333806872367859
1759,0,0.7343331575393677
1769,0,0.624515950679779
1779,0,0.5770062804222107
1789,0,0.33984583616256714
1799,0,0.4096684455871582
1809,0,0.29918044805526733
1819,0,0.8957635760307312
1829,0,0.6770526170730591
1839,0,0.4826694130897522
1849,0,0.7008777856826782
1859,0,0.6573162078857422
1869,0,0.772488534450531
1879,0,0.38116204738616943
1889,0,0.7700037360191345
1899,0,0.5941447019577026
1909,0,0.5286944508552551
1919,0,0.23668229579925537
1929,0,0.5946094989776611
1939,0,0.44106119871139526
1949,0,0.8390966653823853
1959,0,0.6126443147659302
1969,0,0.48954182863235474
1979,0,0.257610559463501
1989,0,0.4480409026145935
1999,0,0.4414967894554138
2009,0,0.653885543346405
2019,0,0.4920331835746765
2029,0,0.5003423690795898
2039,0,0.30248916149139404
2049,0,0.4497906565666199
2059,0,0.6528265476226807
