T,S,Score
999,0.0,-2.556332828751451e-08
1009,0.0,3.1030555708855267e-06
1019,0.0,3.3018632445425133e-06
1029,0.0,0.0008772573090551905
1039,0.0,0.0008316054105190762
1049,0.0,0.0008855763016280549
1059,0.0,0.0011669397227537237
1069,0.0,0.0011054341427475523
1079,0.0,0.0009394374021734486
1089,0.0,0.0012165227521447886
1099,0.0,0.00113706961672555
1109,0.0,0.0016531116279911995
1119,0.0,0.0018073159865991117
1129,0.0,0.0018843695074716726
1139,0.0,0.0012485685656168366
1149,0.0,0.0009648625188476978
1159,0.0,0.001215954325162416
1169,0.0,0.0009812402124102504
1179,0.0,4.634585678120473e-06
1189,0.0,6.478963216649536e-06
1199,0.0,-2.356113532053783e-08
1209,0.0,3.320748433954801e-06
1219,0.0,2.1626843021427256e-06
1229,0.0,0.0006078665029122243
1239,0.0,0.0006106637691558059
1249,0.0,0.0008656453281105092
1259,0.0,0.0008960674620664411
1269,0.0,0.0009297354816723002
1279,0.0,0.0007174813433151739
1289,0.0,0.000462270175857038
1299,0.0,0.0007459164021044185
1309,0.0,4.887281971233115e-06
1319,0.0,4.085156543598423e-06
1329,0.0,0.0009246909202396125
1339,0.0,0.0005931051709203716
1349,0.0,0.0004334635892925265
1359,0.0,-1.7156691345387998e-08
1369,0.0,-2.0657216326380734e-08
1379,0.0,0.0005388212287750216
1389,0.0,0.0007088654334343469
1399,0.0,0.0006748105401510052
1409,0.0,0.0010787043292889154
1419,0.0,0.0006569861465812177
1429,0.0,0.001067918606142415
1439,0.0,0.0009130413493598222
1449,0.0,0.0006121376439735537
1459,0.0,3.7005943879231395e-06
1469,0.0,5.920714343798927e-06
1479,0.0,0.0007966402835432596
1489,0.0,4.177616923228822e-06
1499,0.0,5.998710658206008e-06
1509,0.0,-7.300812471244811e-08
1519,0.0,0.001059082834730718
1529,0.0,0.001247177808832045
1539,0.0,0.0009486710045433777
1549,0.0,0.0004617667571124584
1559,0.0,0.0007742340365680112
1569,0.0,0.0003509868655234283
1579,0.0,2.939922173483822e-06
1589,0.0,0.001002607365097663
1599,0.0,0.0007256385827142942
1609,0.0,-8.36343226340297e-08
1619,0.0,0.0005871498972035982
1629,0.0,0.000746708511351224
1639,0.0,-1.0948349116191025e-08
1649,0.0,3.929052496409735e-06
1659,0.0,1.9224365099823615e-08
1669,0.0,-3.330777115229111e-08
1679,0.0,2.8427682424170264e-06
1689,0.0,-1.6839627969833515e-08
1699,0.0,3.4654780118881234e-06
1709,0.0,-2.4566773448864154e-08
1719,0.0,-8.25827822792391e-09
1729,0.0,3.200269027059388e-06
1739,0.0,-3.3570493773726895e-08
1749,0.0,-2.9873400197999445e-08
1759,0.0,2.5789938099540777e-06
1769,0.0,2.676377954424769e-06
1779,0.0,-4.803676456610617e-09
1789,0.0,4.957376359526755e-06
1799,0.0,7.208430598537596e-06
1809,0.0,0.0008975704862084766
1819,0.0,0.0008263599926136012
1829,0.0,0.0013059850722924038
1839,0.0,0.001130331912311433
1849,0.0,0.0012529157698973337
1859,0.0,0.0006951289930385296
1869,0.0,5.580362080481738e-06
1879,0.0,2.5957539208087965e-06
1889,0.0,-4.2305964675914964e-08
1899,0.0,3.577546066946269e-06
1909,0.0,5.232874769778295e-06
1919,0.0,4.006690279223513e-06
1929,0.0,2.8065627153406325e-06
1939,0.0,3.2268238233101876e-06
1949,0.0,0.0006776794388049789
1959,0.0,3.113009761246399e-06
1969,0.0,-8.001413753788711e-09
1979,0.0,2.974007935807599e-06
1989,0.0,2.3790992063621452e-06
1999,0.0,0.0007855421334728718
2009,1.0,0.0004278426262051549
2019,1.0,-8.895677416909109e-09
2029,1.0,5.83685162069969e-06
2039,1.0,0.0009864459902176326
2049,1.0,0.0010052053220127033
2059,1.0,0.001072821729581508
2069,1.0,0.0010505258437232823
2079,1.0,0.0003337869375930058
2089,1.0,4.730311758460726e-06
2099,1.0,0.0008866899144117646
2109,1.0,0.0022391118550816325
2119,1.0,0.002087888818884498
2129,1.0,0.0015551111759223857
2139,1.0,0.0022496042370574454
2149,1.0,0.003042863877217583
2159,1.0,0.10459658740233757
2169,1.0,0.0035687515594962083
2179,1.0,0.05785584103341035
2189,1.0,0.002744738922417722
2199,1.0,0.003179538790599401
2209,1.0,0.0025230840275608513
2219,1.0,0.05064341001300976
2229,1.0,0.07301703679751192
2239,1.0,0.09746509441948648
2249,1.0,0.002567673725527797
2259,1.0,0.06927265895250134
2269,1.0,0.045728751105077126
2279,1.0,0.23879435916464786
2289,1.0,0.5410987450893013
2299,1.0,0.15385751133443637
2309,1.0,0.3940195576701033
2319,1.0,0.6687394348200734
2329,1.0,0.34544944454476334
2339,1.0,0.5112424284234153
2349,1.0,0.43553948642212964
2359,1.0,0.6798851516415032
2369,1.0,0.7381198735823222
2379,1.0,1.0244164099379498
2389,1.0,1.1500265237744436
2399,1.0,1.0441957375809834
2409,1.0,0.8840693965357668
2419,1.0,1.2072317374583423
2429,1.0,1.1231050677844183
2439,1.0,0.6949918468929864
2449,1.0,1.3889168214621934
2459,1.0,0.9295814335127267
2469,1.0,1.634016031349012
2479,1.0,1.6501997834390156
2489,1.0,1.2013659746428729
2499,1.0,2.04320318940401
2509,1.0,2.1294209632216976
2519,1.0,1.4518609170183407
2529,1.0,1.3239344896574001
2539,1.0,1.7243470723031775
2549,1.0,0.6718484486344947
2559,1.0,1.7326490019567926
2569,1.0,0.6356904028119649
2579,1.0,1.158330075184555
2589,1.0,1.0962375019325217
2599,1.0,0.859867554118348
2609,1.0,0.9460191723633283
2619,1.0,0.7977838835740237
2629,1.0,0.42328127494414414
2639,1.0,0.7492543816679808
2649,1.0,0.7557313514864064
2659,1.0,0.5662922626433785
2669,1.0,0.5202657133778885
2679,1.0,0.4146423403274059
2689,1.0,0.3283306338408961
2699,1.0,0.7319594608411978
2709,1.0,0.37607243820497427
2719,1.0,0.28061614613006436
2729,1.0,0.24662178315018857
2739,1.0,0.15739080512872117
2749,1.0,0.36353224203621515
2759,1.0,0.17487374138991435
2769,1.0,0.027300531696853703
2779,1.0,0.18277514074571416
2789,1.0,0.05983450472651142
2799,1.0,0.0007457742079444718
2809,1.0,9.714240356561987e-09
2819,1.0,0.13499296254700432
2829,1.0,0.08284048683364831
2839,1.0,0.029954204186309452
2849,1.0,0.050183991304864284
2859,1.0,0.0009571397238005708
2869,1.0,0.0984382562376167
2879,1.0,0.04585066938063398
2889,1.0,0.05449703159432906
2899,1.0,0.0005211078429809279
2909,1.0,0.0004575340537325556
2919,1.0,-9.26014526170249e-09
2929,1.0,2.8794771473328318e-06
2939,1.0,2.7776936011303377e-06
2949,1.0,0.0006451152562457207
2959,1.0,0.0009699679369313818
2969,1.0,0.00101114933400398
2979,1.0,0.0009162465615843995
2989,1.0,0.0018220355452280845
2999,1.0,0.0021365082518280953
3009,0.0,0.0021440073772193147
3019,0.0,0.002292406158742488
3029,0.0,0.0025639798658013135
3039,0.0,0.002215053953190216
3049,0.0,0.0018948336162921686
3059,0.0,0.0017030084591038164
3069,0.0,0.0013446055510858423
3079,0.0,0.0012580457132037037
3089,0.0,0.0005560217474623874
3099,0.0,5.2298149974538966e-06
3109,0.0,4.587415303680675e-06
3119,0.0,3.740612041169822e-06
3129,0.0,0.0006651319643298792
3139,0.0,0.0004471112574972458
3149,0.0,-7.242367372484182e-09
3159,0.0,-1.2155729200991061e-09
3169,0.0,2.7801780658198716e-06
3179,0.0,-1.1733803872981952e-08
3189,0.0,-1.3596043568764316e-08
3199,0.0,-1.6697616345151545e-08
3209,0.0,3.1319278270824924e-06
3219,0.0,0.0005546437849384134
3229,0.0,0.00050225084478972
3239,0.0,-2.565183498948187e-08
