T,S,Score
399,1.0,5.256869435310364
409,1.0,5.156876564025879
419,1.0,4.60558021068573
429,1.0,4.310994505882263
439,1.0,3.8063026666641235
449,1.0,3.9619297981262207
459,1.0,3.297294020652771
469,1.0,3.2701982259750366
479,1.0,2.1774957180023193
489,1.0,2.1528937816619873
499,1.0,1.7904095649719238
509,1.0,2.0630722045898438
519,1.0,2.204599618911743
529,1.0,1.311858892440796
539,1.0,1.9891866445541382
549,1.0,2.345174789428711
559,1.0,2.1688648462295532
569,1.0,1.7682764530181885
579,0.0,2.5848363637924194
589,0.0,2.582759976387024
599,0.0,3.3719485998153687
609,0.0,2.8148449659347534
619,0.0,3.4422388076782227
629,0.0,2.48591947555542
639,0.0,1.83323335647583
649,0.0,2.8033995628356934
659,0.0,1.9700512886047363
669,0.0,2.0475515127182007
679,0.0,1.0104442238807678
689,0.0,0.7241638898849487
699,0.0,0.6994682550430298
709,0.0,1.3276827335357666
719,0.0,1.2846436500549316
729,0.0,1.4210015535354614
739,0.0,1.349727749824524
749,0.0,2.2333126068115234
759,0.0,1.75150728225708
769,0.0,1.6119060516357422
779,0.0,1.4941107034683228
789,0.0,2.0036962032318115
799,0.0,2.188748836517334
809,0.0,1.6655319929122925
819,0.0,2.290090322494507
829,0.0,2.084540009498596
839,0.0,1.925527572631836
849,0.0,2.0240304470062256
859,0.0,1.1858234405517578
869,0.0,2.08762788772583
879,0.0,1.2142513990402222
889,0.0,1.4011284112930298
899,0.0,1.193837821483612
909,0.0,1.5329304933547974
919,0.0,0.884522020816803
929,0.0,1.320443034172058
939,0.0,1.0462019443511963
949,0.0,1.0063887238502502
959,0.0,1.1821587085723877
969,0.0,0.9683985114097595
979,0.0,1.2777777910232544
989,0.0,0.8294547200202942
999,0.0,1.0410555601119995
1009,0.0,1.0939547419548035
1019,0.0,1.2160344123840332
1029,0.0,1.1827571392059326
1039,0.0,1.183502197265625
1049,0.0,0.8102354407310486
1059,0.0,0.8124865293502808
1069,0.0,1.2134709358215332
1079,0.0,0.9285904765129089
1089,0.0,1.1357836723327637
1099,0.0,1.589794635772705
1109,0.0,1.1537078022956848
1119,0.0,1.076747179031372
1129,0.0,2.001952886581421
1139,0.0,2.281938910484314
1149,0.0,1.8386056423187256
1159,0.0,2.246489644050598
1169,0.0,2.288273572921753
1179,0.0,2.347574472427368
1189,0.0,3.6272319555282593
1199,0.0,3.709167718887329
1209,0.0,4.559108018875122
1219,0.0,5.130354166030884
1229,0.0,5.238510370254517
1239,0.0,4.622787952423096
1249,0.0,4.2814695835113525
1259,0.0,3.776846170425415
1269,0.0,2.253061056137085
1279,0.0,2.5321483612060547
1289,0.0,1.73134446144104
1299,0.0,1.2170416116714478
1309,0.0,0.9794321656227112
1319,0.0,1.1218445301055908
1329,0.0,1.3338470458984375
1339,0.0,1.2987844944000244
1349,0.0,1.0521559119224548
1359,0.0,1.0273981094360352
1369,0.0,1.1513291001319885
1379,0.0,1.016498625278473
1389,0.0,1.139473795890808
1399,0.0,1.186983048915863
1409,0.0,2.231487274169922
1419,0.0,2.1818978786468506
1429,0.0,2.0248801708221436
1439,0.0,1.4726930856704712
1449,0.0,2.303292751312256
1459,0.0,1.4625486135482788
1469,0.0,1.4562708139419556
1479,0.0,1.8555383682250977
1489,0.0,1.7259780168533325
1499,0.0,1.8355461359024048
1509,0.0,1.3518990874290466
1519,0.0,1.7831847667694092
1529,0.0,1.9345883131027222
1539,0.0,2.339963674545288
1549,0.0,1.8475223779678345
1559,0.0,1.6857277154922485
1569,0.0,1.8954670429229736
1579,0.0,1.8254729509353638
1589,0.0,1.1865004301071167
1599,0.0,1.0959677696228027
1609,0.0,1.1445567607879639
1619,0.0,1.2052639722824097
1629,0.0,1.2848960161209106
1639,0.0,1.3378186225891113
1649,0.0,1.1829771995544434
1659,0.0,1.761372447013855
1669,0.0,1.3451875448226929
1679,0.0,1.6555922031402588
1689,0.0,1.0946412086486816
1699,0.0,1.5466891527175903
1709,0.0,1.7888319492340088
1719,0.0,1.4725708961486816
1729,0.0,1.4130361080169678
1739,0.0,1.754035234451294
1749,0.0,1.9697608947753906
1759,0.0,1.8757926225662231
1769,0.0,2.3534027338027954
1779,0.0,2.953185558319092
1789,0.0,2.69757878780365
1799,0.0,2.677325129508972
1809,0.0,2.369523525238037
1819,0.0,1.6219667196273804
1829,0.0,1.6812961101531982
1839,0.0,0.784509539604187
1849,0.0,1.4052387475967407
1859,0.0,0.5815237760543823
1869,0.0,0.9187744855880737
1879,0.0,1.0055742263793945
1889,0.0,1.0485607385635376
1899,0.0,1.165816068649292
1909,0.0,1.3890626430511475
1919,0.0,1.532674252986908
1929,0.0,1.108478307723999
1939,0.0,2.0376142263412476
1949,0.0,2.211892247200012
1959,0.0,2.8212742805480957
1969,0.0,4.021107912063599
1979,0.0,4.891196250915527
1989,0.0,4.796405553817749
1999,0.0,5.260886192321777
2009,0.0,4.528853893280029
2019,0.0,4.21124792098999
2029,0.0,2.8868080377578735
2039,0.0,3.5348520278930664
2049,0.0,3.22062611579895
2059,0.0,3.735219717025757
