T,S,X0
0,0,-301
1,0,-337
2,0,-330
3,0,-329
4,0,-391
5,0,-384
6,0,-338
7,0,-335
8,0,-325
9,0,-338
10,0,-321
11,0,-305
12,0,-393
13,0,-406
14,0,-356
15,0,-328
16,0,-325
17,0,-368
18,0,-309
19,0,-272
20,0,-292
21,0,-324
22,0,-361
23,0,-350
24,0,-362
25,0,-365
26,0,-313
27,0,-311
28,0,-333
29,0,-320
30,0,-335
31,0,-326
32,0,-335
33,0,-388
34,0,-389
35,0,-418
36,0,-399
37,0,-374
38,0,-322
39,0,-322
40,0,-313
41,0,-298
42,0,-313
43,0,-301
44,0,-272
45,0,-283
46,0,-336
47,0,-406
48,0,-464
49,0,-443
50,0,-370
51,0,-323
52,0,-260
53,0,-236
54,0,-317
55,0,-371
56,0,-377
57,0,-408
58,0,-341
59,0,-289
60,0,-303
61,0,-335
62,0,-317
63,0,-351
64,0,-394
65,0,-442
66,0,-417
67,0,-437
68,0,-377
69,0,-393
70,0,-335
71,0,-275
72,0,-248
73,0,-244
74,0,-312
75,0,-352
76,0,-358
77,0,-388
78,0,-430
79,0,-439
80,0,-390
81,0,-353
82,0,-337
83,0,-339
84,0,-308
85,0,-288
86,0,-286
87,0,-321
88,0,-339
89,0,-344
90,0,-360
91,0,-371
92,0,-371
93,0,-385
94,0,-429
95,0,-358
96,0,-356
97,0,-301
98,0,-249
99,0,-316
100,0,-369
101,0,-384
102,0,-359
103,0,-348
104,0,-326
105,0,-300
106,0,-331
107,0,-352
108,0,-384
109,0,-390
110,0,-339
111,0,-349
112,0,-336
113,0,-324
114,0,-306
115,0,-258
116,0,-328
117,0,-354
118,0,-370
119,0,-384
120,0,-393
121,0,-383
122,0,-363
123,0,-343
124,0,-357
125,0,-348
126,0,-319
127,0,-318
128,0,-339
129,0,-336
130,0,-361
131,0,-388
132,0,-407
133,0,-388
134,0,-371
135,0,-308
136,0,-334
137,0,-323
138,0,-328
139,0,-309
140,0,-299
141,0,-320
142,0,-371
143,0,-390
144,0,-398
145,0,-437
146,0,-425
147,0,-392
148,0,-296
149,0,-275
150,0,-249
151,0,-252
152,0,-299
153,0,-340
154,0,-432
155,0,-464
156,0,-440
157,0,-404
158,0,-356
159,0,-309
160,0,-304
161,0,-290
162,0,-288
163,0,-299
164,0,-329
165,0,-367
166,0,-417
167,0,-420
168,0,-410
169,0,-353
170,0,-312
171,0,-317
172,0,-355
173,0,-368
174,0,-354
175,0,-355
176,0,-333
177,0,-333
178,0,-320
179,0,-390
180,0,-372
181,0,-349
182,0,-372
183,0,-404
184,0,-424
185,0,-340
186,0,-308
187,0,-341
188,0,-291
189,0,-329
190,0,-336
191,0,-355
192,0,-361
193,0,-348
194,0,-335
195,0,-353
196,0,-394
197,0,-362
198,0,-338
199,0,-337
200,0,-337
201,0,-298
202,0,-341
203,0,-356
204,0,-359
205,0,-380
206,0,-404
207,0,-365
208,0,-370
209,0,-355
210,0,-351
211,0,-303
212,0,-297
213,0,-300
214,0,-324
215,0,-328
216,0,-350
217,0,-365
218,0,-353
219,0,-407
220,0,-354
221,0,-331
222,0,-296
223,0,-320
224,0,-346
225,0,-311
226,0,-347
227,0,-350
228,0,-369
229,0,-386
230,0,-372
231,0,-352
232,0,-346
233,0,-360
234,0,-370
235,0,-335
236,0,-364
237,0,-356
238,0,-350
239,0,-343
240,0,-328
241,0,-363
242,0,-349
243,0,-306
244,0,-316
245,0,-373
246,0,-416
247,0,-413
248,0,-374
249,0,-338
250,0,-262
251,0,-295
252,0,-314
253,0,-311
254,0,-364
255,0,-403
256,0,-411
257,0,-367
258,0,-366
259,0,-357
260,0,-334
261,0,-307
262,0,-301
263,0,-365
264,0,-394
265,0,-356
266,0,-384
267,0,-396
268,0,-366
269,0,-357
270,0,-323
271,0,-320
272,0,-307
273,0,-319
274,0,-345
275,0,-330
276,0,-414
277,0,-365
278,0,-331
279,0,-315
280,0,-317
281,0,-397
282,0,-390
283,0,-432
284,0,-407
285,0,-339
286,0,-272
287,0,-301
288,0,-257
289,0,-246
290,0,-362
291,0,-461
292,0,-454
293,0,-395
294,0,-374
295,0,-272
296,0,-274
297,0,-310
298,0,-320
299,0,-362
300,0,-339
301,0,-361
302,0,-345
303,0,-353
304,0,-335
305,0,-307
306,0,-360
307,0,-392
308,0,-340
309,0,-335
310,0,-367
311,0,-382
312,0,-354
313,0,-328
314,0,-355
315,0,-330
316,0,-291
317,0,-299
318,0,-351
319,0,-359
320,0,-343
321,0,-382
322,0,-354
323,0,-374
324,0,-380
325,0,-392
326,0,-363
327,0,-398
328,0,-339
329,0,-326
330,0,-299
331,0,-262
332,0,-302
333,0,-356
334,0,-383
335,0,-408
336,0,-414
337,0,-415
338,0,-421
339,0,-362
340,0,-304
341,0,-263
342,0,-291
343,0,-333
344,0,-323
345,0,-328
346,0,-397
347,0,-408
348,0,-386
349,0,-408
350,0,-397
351,0,-333
352,0,-322
353,0,-357
354,0,-370
355,0,-369
356,0,-362
357,0,-336
358,0,-373
359,0,-332
360,0,-333
361,0,-347
362,0,-376
363,0,-399
364,0,-398
365,0,-382
366,0,-283
367,0,-271
368,0,-304
369,0,-338
370,0,-345
371,0,-428
372,0,-455
373,0,-406
374,0,-387
375,0,-380
376,0,-281
377,0,-256
378,0,-311
379,0,-295
380,0,-331
381,0,-394
382,0,-416
383,0,-451
384,0,-447
385,0,-343
386,0,-308
387,0,-249
388,0,-223
389,0,-289
390,0,-344
391,0,-332
392,0,-389
393,0,-394
394,0,-442
395,0,-430
396,0,-380
397,0,-352
398,0,-323
399,0,-311
400,0,-300
401,0,-307
402,0,-309
403,0,-382
404,0,-427
405,0,-443
406,0,-385
407,0,-355
408,0,-342
409,0,-278
410,0,-267
411,0,-336
412,0,-423
413,0,-430
414,0,-389
415,0,-355
416,0,-284
417,0,-291
418,0,-329
419,0,-355
420,0,-417
421,0,-439
422,0,-418
423,0,-358
424,0,-303
425,0,-269
426,0,-292
427,0,-365
428,0,-377
429,0,-335
430,0,-347
431,0,-355
432,0,-350
433,0,-361
434,0,-342
435,0,-361
436,0,-356
437,0,-363
438,0,-324
439,0,-300
440,0,-346
441,0,-397
442,0,-384
443,0,-390
444,0,-345
445,0,-356
446,0,-324
447,0,-326
448,0,-326
449,0,-345
450,0,-301
451,0,-312
452,0,-371
453,0,-397
454,0,-403
455,0,-340
456,0,-369
457,0,-327
458,0,-326
459,0,-323
460,0,-336
461,0,-327
462,0,-389
463,0,-401
464,0,-372
465,0,-308
466,0,-299
467,0,-336
468,0,-390
469,0,-366
470,0,-401
471,0,-402
472,0,-346
473,0,-250
474,0,-250
475,0,-281
