T,S,Score
999,0,1.0459441985060973
1009,0,1.0581441960320896
1019,0,1.1881047635430826
1029,0,1.0726816922704145
1039,0,1.1628361079351712
1049,0,1.171111901719416
1059,0,1.1840748280477913
1069,0,1.162881045716341
1079,0,1.1204199210640748
1089,0,1.152961818601487
1099,0,1.0644145126415605
1109,0,1.0290571624987523
1119,0,1.0181222639249525
1129,0,1.0494508798798374
1139,0,1.0468332643324805
1149,0,0.9477407709163513
1159,0,1.0424926107388868
1169,0,1.0456633959086366
1179,0,1.0486441895231622
1189,0,0.9621518353372692
1199,0,0.998166608042125
1209,0,1.060364700301221
1219,0,1.0945389508381511
1229,0,1.0654894985788854
1239,0,1.0221307073945038
1249,0,1.034961551337172
1259,0,0.9663238965068297
1269,0,1.0212773411360527
1279,0,1.1699528777167298
1289,0,1.1742209201437084
1299,0,1.1549145811437769
1309,0,1.0903785188600559
1319,0,1.1522900850546358
1329,0,1.0337461483377168
1339,0,0.9522106575847052
1349,0,1.0858567235900762
1359,0,1.1297816627076818
1369,0,1.126868960778676
1379,0,1.1220230219735488
1389,0,0.9713672717920894
1399,0,0.9288440334593842
1409,0,1.0102360956689282
1419,0,0.9896311434655805
1429,0,1.0741591805911848
1439,0,1.060135804370955
1449,0,0.9552970661230655
1459,0,1.049112389638151
1469,0,0.9519794379255754
1479,0,1.0540961377142708
1489,0,1.1359333078146037
1499,0,1.131514942617789
1509,0,1.1553597460206706
1519,0,1.1298133674302098
1529,0,1.1952019005161179
1539,0,1.2619656350520276
1549,0,1.2375808459759652
1559,0,1.0770917875567452
1569,0,1.149664943965744
1579,0,1.222464426041269
1589,0,1.1458990712907744
1599,0,1.0284023184731113
1609,0,1.2350428488634324
1619,0,1.3431680280562088
1629,0,1.3373918294465177
1639,0,1.2642618013403966
1649,0,1.3560986788723621
1659,0,1.4877346742973685
1669,0,1.5319481281815839
1679,0,1.3792125196948155
1689,0,1.4873246175726769
1699,0,1.4612941074442791
1709,0,1.5873944634709174
1719,0,1.5615722289001912
1729,0,1.6637664752973165
1739,0,1.5801117908971751
1749,0,1.6122314126573192
1759,0,1.4113668601690736
1769,0,1.548806741410127
1779,0,1.352949035424691
1789,0,1.2494518332164872
1799,0,1.3789825579725772
1809,0,1.2586392749017414
1819,0,1.164815999273011
1829,0,1.1819007012351934
1839,0,1.198304488042816
1849,0,1.2491451096812483
1859,0,1.1913084962299838
1869,0,1.187350968671409
1879,0,1.2334462324470874
1889,0,1.1514622362360702
1899,0,1.0588224370876922
