T,S,X0
439,0,-1059996
440,0,-1060218
441,0,-1060012
442,0,-1059738
443,0,-1059974
444,0,-1060252
445,0,-1060408
446,0,-1060514
447,0,-1060588
448,0,-1060676
449,0,-1060659
450,0,-1060377
451,0,-1060222
452,0,-1059981
453,0,-1059597
454,0,-1059895
455,0,-1060459
456,0,-1060596
457,0,-1060687
458,0,-1060603
459,0,-1060296
460,0,-1060430
461,0,-1060609
462,0,-1060516
463,0,-1060120
464,0,-1059762
465,0,-1059849
466,0,-1060509
467,0,-1060588
468,0,-1060313
469,0,-1060286
470,0,-1060430
471,0,-1060362
472,0,-1060440
473,0,-1060228
474,0,-1060119
475,0,-1060077
476,0,-1060235
477,0,-1060251
478,0,-1060172
479,0,-1060095
480,0,-1060436
481,0,-1060684
482,0,-1060730
483,0,-1060167
484,0,-1060060
485,0,-1060114
486,0,-1060225
487,0,-1060157
488,0,-1059980
489,0,-1060332
490,0,-1061076
491,0,-1061091
492,0,-1060318
493,0,-1060078
494,0,-1060221
495,0,-1060251
496,0,-1059981
497,0,-1059758
498,0,-1060047
499,0,-1060488
500,0,-1060597
501,0,-1060538
502,0,-1060326
503,0,-1060407
504,0,-1060524
505,0,-1060569
506,0,-1060103
507,0,-1059922
508,0,-1060090
509,0,-1060377
510,0,-1060345
511,0,-1060303
512,0,-1060159
513,0,-1060286
514,0,-1060321
515,0,-1060128
516,0,-1060113
517,0,-1060222
518,0,-1060499
519,0,-1060599
520,0,-1060399
521,0,-1060528
522,0,-1060774
523,0,-1060616
524,0,-1060326
525,0,-1059740
526,0,-1059763
527,0,-1060058
528,0,-1060109
529,0,-1060103
530,0,-1060199
531,0,-1060547
532,0,-1060858
533,0,-1060866
534,0,-1060088
535,0,-1060125
536,0,-1060582
537,0,-1060873
538,0,-1060490
539,0,-1059929
540,0,-1059677
541,0,-1060138
542,0,-1060324
543,0,-1060253
544,0,-1059946
545,0,-1060007
546,0,-1060275
547,0,-1060402
548,0,-1060255
549,0,-1060730
550,0,-1061131
551,0,-1060886
552,0,-1060291
553,0,-1059877
554,0,-1059720
555,0,-1059535
556,0,-1059976
557,0,-1060605
558,0,-1060546
559,0,-1060423
560,0,-1060258
561,0,-1060328
562,0,-1060289
563,0,-1060237
564,0,-1060453
565,0,-1060514
566,0,-1060480
567,0,-1060121
568,0,-1060252
569,0,-1060462
570,0,-1060098
571,0,-1059900
572,0,-1060370
573,0,-1060807
574,0,-1061079
575,0,-1060629
576,0,-1060107
577,0,-1059904
578,0,-1059940
579,0,-1060007
580,0,-1059989
581,0,-1059708
582,0,-1060210
583,0,-1060729
584,0,-1061017
585,0,-1060902
586,0,-1060631
587,0,-1060184
588,0,-1060000
589,0,-1060126
590,0,-1060024
591,0,-1059931
592,0,-1060133
593,0,-1060163
594,0,-1060269
595,0,-1060105
596,0,-1060244
597,0,-1060558
598,0,-1060404
599,0,-1060528
600,0,-1060596
601,0,-1060576
602,0,-1060421
603,0,-1060297
604,0,-1059998
605,0,-1060037
606,0,-1059902
607,0,-1059995
608,0,-1060207
609,0,-1060535
610,0,-1060502
611,0,-1060304
612,0,-1060543
613,0,-1060620
614,0,-1060375
615,0,-1060297
616,0,-1060349
617,0,-1060446
618,0,-1060318
619,0,-1059892
620,0,-1060020
621,0,-1060381
622,0,-1060482
623,0,-1060234
624,0,-1060044
625,0,-1059858
626,0,-1060188
627,0,-1060595
628,0,-1060884
629,0,-1060985
630,0,-1060658
631,0,-1060052
632,0,-1059751
633,0,-1059711
634,0,-1059767
635,0,-1060258
636,0,-1060221
637,0,-1060219
638,0,-1060328
639,0,-1060725
640,0,-1060989
641,0,-1060920
642,0,-1060458
643,0,-1060062
644,0,-1060069
645,0,-1060328
646,0,-1060544
647,0,-1060381
648,0,-1060084
649,0,-1059869
650,0,-1059774
651,0,-1059765
652,0,-1060069
653,0,-1060506
654,0,-1060653
655,0,-1060415
656,0,-1060743
657,0,-1060848
658,0,-1060737
659,0,-1060150
660,0,-1059740
661,0,-1060182
662,0,-1060353
663,0,-1059754
664,0,-1059660
665,0,-1060039
666,0,-1060579
667,0,-1060810
668,0,-1060586
669,0,-1060616
670,0,-1060450
671,0,-1061257
672,0,-1059861
673,0,-1059889
674,0,-1060960
675,0,-1059929
676,0,-1059905
677,0,-1060435
678,0,-1060648
679,0,-1060619
680,0,-1058926
681,0,-1060005
682,0,-1060621
683,0,-1060391
684,0,-1060611
685,0,-1060316
686,0,-1060485
687,0,-1060547
688,0,-1060157
689,0,-1060187
690,0,-1060290
691,0,-1060339
692,0,-1060492
693,0,-1060495
694,0,-1060229
695,0,-1059834
696,0,-1059974
697,0,-1059983
698,0,-1060488
699,0,-1060243
700,0,-1060004
701,0,-1060996
702,0,-1060723
703,0,-1060193
704,0,-1059858
705,0,-1060096
706,0,-1060323
707,0,-1060233
708,0,-1059738
709,0,-1060175
710,0,-1059915
711,0,-1060510
712,0,-1060603
713,0,-1060152
714,0,-1059607
715,0,-1060020
716,0,-1060052
717,0,-1060689
718,0,-1060561
719,0,-1060550
720,0,-1060612
721,0,-1060216
722,0,-1060075
723,0,-1059962
724,0,-1059709
725,0,-1059700
726,0,-1060101
727,0,-1060607
728,0,-1060929
729,0,-1060671
730,0,-1060476
731,0,-1060787
732,0,-1060485
733,0,-1060305
734,0,-1060139
735,0,-1060222
736,0,-1060119
737,0,-1060198
738,0,-1060176
739,0,-1059905
740,0,-1060337
741,0,-1060686
742,0,-1060698
743,0,-1060588
744,0,-1060111
745,0,-1059934
746,0,-1059992
747,0,-1059836
748,0,-1060010
749,0,-1060455
750,0,-1060789
751,0,-1060586
752,0,-1060629
753,0,-1060473
754,0,-1060406
755,0,-1060296
756,0,-1060113
757,0,-1059980
758,0,-1059746
759,0,-1060180
760,0,-1060500
761,0,-1060584
762,0,-1060395
763,0,-1060313
764,0,-1060383
765,0,-1060877
766,0,-1060791
767,0,-1060354
768,0,-1060093
769,0,-1060093
770,0,-1059890
771,0,-1059941
772,0,-1059792
773,0,-1059904
774,0,-1060245
775,0,-1060376
776,0,-1060556
777,0,-1061015
778,0,-1060680
779,0,-1060430
780,0,-1060485
781,0,-1060566
782,0,-1060435
783,0,-1059961
784,0,-1059641
785,0,-1059431
786,0,-1059505
787,0,-1060031
788,0,-1060595
789,0,-1060691
790,0,-1061046
791,0,-1060936
792,0,-1060647
793,0,-1060691
794,0,-1060435
795,0,-1060049
796,0,-1059522
797,0,-1059663
798,0,-1060072
799,0,-1060390
800,0,-1060206
801,0,-1060143
802,0,-1059983
803,0,-1060710
804,0,-1060738
805,0,-1060881
806,0,-1060681
807,0,-1060323
808,0,-1060164
809,0,-1060178
810,0,-1060203
811,0,-1060034
812,0,-1059600
813,0,-1059650
814,0,-1060133
815,0,-1060451
816,0,-1060453
817,0,-1060827
818,0,-1060794
819,0,-1060311
820,0,-1060165
821,0,-1060134
822,0,-1060177
823,0,-1060058
824,0,-1060551
825,0,-1060709
826,0,-1060248
827,0,-1059901
828,0,-1059997
829,0,-1060335
830,0,-1060303
831,0,-1060711
832,0,-1060763
833,0,-1060268
834,0,-1060028
835,0,-1060012
836,0,-1060175
837,0,-1060206
838,0,-1060261
839,0,-1060315
840,0,-1060001
841,0,-1060369
842,0,-1060261
843,0,-1060659
844,0,-1060714
845,0,-1060287
846,0,-1060362
847,0,-1060391
848,0,-1060290
849,0,-1059767
850,0,-1059829
851,0,-1060268
852,0,-1060529
853,0,-1060180
854,0,-1060151
855,0,-1060159
856,0,-1060398
857,0,-1060659
858,0,-1060699
859,0,-1060313
860,0,-1060360
861,0,-1060477
862,0,-1060364
863,0,-1059992
864,0,-1059977
865,0,-1060212
866,0,-1060117
867,0,-1059889
868,0,-1060257
869,0,-1060440
870,0,-1060667
871,0,-1060699
872,0,-1060387
873,0,-1060069
874,0,-1059906
875,0,-1059868
876,0,-1060110
877,0,-1060646
878,0,-1060492
879,0,-1060767
880,0,-1060817
881,0,-1060304
882,0,-1059936
883,0,-1059748
884,0,-1060181
885,0,-1060438
886,0,-1060155
887,0,-1059932
888,0,-1060362
889,0,-1060969
890,0,-1060640
891,0,-1060121
892,0,-1059889
893,0,-1060134
894,0,-1060460
895,0,-1060584
896,0,-1060090
897,0,-1059840
898,0,-1060227
899,0,-1060598
900,0,-1060531
901,0,-1060299
902,0,-1060178
903,0,-1060301
904,0,-1060087
905,0,-1059912
906,0,-1059786
907,0,-1060084
908,0,-1060491
909,0,-1060774
910,0,-1060810
911,0,-1060823
912,0,-1060846
913,0,-1060346
914,0,-1060273
915,0,-1059758
916,0,-1059569
917,0,-1060002
918,0,-1060456
919,0,-1060062
920,0,-1059758
921,0,-1060093
922,0,-1060344
923,0,-1060679
924,0,-1060943
925,0,-1060535
926,0,-1060517
927,0,-1060443
928,0,-1060279
929,0,-1059811
930,0,-1059632
931,0,-1060092
932,0,-1060123
933,0,-1060094
934,0,-1060253
935,0,-1060568
936,0,-1060468
937,0,-1060692
938,0,-1060502
939,0,-1060254
940,0,-1060138
941,0,-1060238
942,0,-1060386
943,0,-1060372
944,0,-1060189
945,0,-1060365
946,0,-1060575
947,0,-1060638
948,0,-1060096
949,0,-1059638
950,0,-1059706
951,0,-1060122
952,0,-1060477
953,0,-1060683
954,0,-1060636
955,0,-1060650
956,0,-1060705
957,0,-1060770
958,0,-1060158
959,0,-1059504
960,0,-1059611
961,0,-1059843
962,0,-1059871
963,0,-1060066
964,0,-1060553
965,0,-1060826
966,0,-1060700
967,0,-1060533
968,0,-1060381
969,0,-1060176
970,0,-1060083
971,0,-1060144
972,0,-1060264
973,0,-1060171
974,0,-1060229
975,0,-1060337
976,0,-1060118
977,0,-1060373
978,0,-1060519
979,0,-1060346
980,0,-1060213
981,0,-1060199
982,0,-1060459
983,0,-1060637
984,0,-1060503
985,0,-1060155
986,0,-1059807
987,0,-1059825
988,0,-1059763
989,0,-1060156
990,0,-1060696
991,0,-1060965
992,0,-1060949
993,0,-1060272
994,0,-1060005
995,0,-1060291
996,0,-1060294
997,0,-1059677
998,0,-1059615
999,0,-1059760
1000,0,-1060266
1001,0,-1060628
1002,0,-1060719
1003,0,-1061009
1004,0,-1060861
1005,0,-1060509
1006,0,-1060363
1007,0,-1059987
1008,0,-1059969
1009,0,-1060241
1010,0,-1060169
1011,0,-1060050
1012,0,-1059952
1013,0,-1059797
1014,0,-1060096
1015,0,-1060595
1016,0,-1060756
1017,0,-1060910
1018,0,-1060629
1019,0,-1060401
1020,0,-1060133
1021,0,-1059916
1022,0,-1059854
1023,0,-1059887
1024,0,-1059958
1025,0,-1060169
1026,0,-1060314
1027,0,-1060330
1028,0,-1060593
1029,0,-1060511
1030,0,-1060471
1031,0,-1060446
1032,0,-1060589
1033,0,-1060285
1034,0,-1060140
1035,0,-1060117
1036,0,-1059818
1037,0,-1059836
1038,0,-1060219
1039,0,-1060614
1040,0,-1060504
1041,0,-1060645
1042,0,-1060596
1043,0,-1060545
1044,0,-1060301
1045,0,-1059925
1046,0,-1059947
1047,0,-1059826
1048,0,-1059644
1049,0,-1060078
1050,0,-1060713
1051,0,-1060837
1052,0,-1060660
1053,0,-1060256
1054,0,-1060248
1055,0,-1060224
1056,0,-1060088
1057,0,-1060066
1058,0,-1060310
1059,0,-1060338
1060,0,-1060109
1061,0,-1059943
1062,0,-1060178
1063,0,-1060682
1064,0,-1060779
1065,0,-1060447
1066,0,-1060121
1067,0,-1060106
1068,0,-1060181
1069,0,-1060355
1070,0,-1060630
1071,0,-1060747
1072,0,-1060408
1073,0,-1060117
1074,0,-1059838
1075,0,-1059680
1076,0,-1060136
1077,0,-1060324
1078,0,-1060071
1079,0,-1060166
1080,0,-1060220
1081,0,-1060470
1082,0,-1060595
1083,0,-1060711
1084,0,-1060672
1085,0,-1060197
1086,0,-1059854
1087,0,-1059980
1088,0,-1060034
1089,0,-1059932
1090,0,-1059869
1091,0,-1060507
1092,0,-1060951
1093,0,-1060898
1094,0,-1060522
1095,0,-1060556
1096,0,-1060602
1097,0,-1060407
1098,0,-1060044
1099,0,-1059769
1100,0,-1059886
1101,0,-1060273
1102,0,-1059965
1103,0,-1059802
1104,0,-1060066
1105,0,-1060638
1106,0,-1060911
1107,0,-1060472
1108,0,-1060231
1109,0,-1060350
1110,0,-1060211
1111,0,-1060058
1112,0,-1059772
1113,0,-1059961
1114,0,-1060209
1115,0,-1060557
1116,0,-1060847
1117,0,-1060552
1118,0,-1060356
1119,0,-1060226
1120,0,-1060210
1121,0,-1059977
1122,0,-1060041
1123,0,-1060106
1124,0,-1060339
1125,0,-1060789
1126,0,-1060831
1127,0,-1060477
1128,0,-1060212
1129,0,-1060061
1130,0,-1060088
1131,0,-1059818
1132,0,-1060064
1133,0,-1060322
1134,0,-1060329
1135,0,-1060177
1136,0,-1060034
1137,0,-1060328
1138,0,-1060477
1139,0,-1060025
1140,0,-1060226
1141,0,-1060821
1142,0,-1060698
1143,0,-1060330
1144,0,-1060255
1145,0,-1060368
1146,0,-1060059
1147,0,-1059881
1148,0,-1059970
1149,0,-1060067
1150,0,-1060316
1151,0,-1060707
1152,0,-1060542
1153,0,-1060552
1154,0,-1060377
1155,0,-1060253
1156,0,-1060081
1157,0,-1059958
1158,0,-1059920
1159,0,-1060249
1160,0,-1060442
1161,0,-1060428
1162,0,-1060733
1163,0,-1060592
1164,0,-1060205
1165,0,-1060252
1166,0,-1060219
1167,0,-1059816
1168,0,-1059550
1169,0,-1059682
1170,0,-1060118
1171,0,-1060700
1172,0,-1061051
1173,0,-1061277
1174,0,-1061078
1175,0,-1060595
1176,0,-1060121
1177,0,-1060034
1178,0,-1059580
1179,0,-1059450
1180,0,-1059549
1181,0,-1059953
1182,0,-1059825
1183,0,-1060252
1184,0,-1060847
1185,0,-1061132
1186,0,-1061064
1187,0,-1060737
1188,0,-1060474
1189,0,-1060523
1190,0,-1060146
1191,0,-1059785
1192,0,-1059569
1193,0,-1059552
1194,0,-1059769
1195,0,-1060138
1196,0,-1060432
1197,0,-1060705
1198,0,-1061067
1199,0,-1060920
1200,0,-1060420
1201,0,-1060443
1202,0,-1060238
1203,0,-1060122
1204,0,-1060043
1205,0,-1059823
1206,0,-1059636
1207,0,-1059979
1208,0,-1060185
1209,0,-1060184
1210,0,-1060580
1211,0,-1060932
1212,0,-1060488
1213,0,-1060275
1214,0,-1060329
1215,0,-1060411
1216,0,-1060152
1217,0,-1059821
1218,0,-1059889
1219,0,-1060144
1220,0,-1060355
1221,0,-1060368
1222,0,-1060557
1223,0,-1060797
1224,0,-1060513
1225,0,-1060350
1226,0,-1060243
1227,0,-1059850
1228,0,-1060085
1229,0,-1060312
1230,0,-1060202
1231,0,-1060139
1232,0,-1060266
1233,0,-1060124
1234,0,-1060268
1235,0,-1060224
1236,0,-1060225
1237,0,-1060510
1238,0,-1060570
1239,0,-1060357
1240,0,-1060212
1241,0,-1060007
1242,0,-1059990
1243,0,-1060217
1244,0,-1060528
1245,0,-1060354
1246,0,-1059927
1247,0,-1060044
1248,0,-1060625
1249,0,-1060513
1250,0,-1060284
1251,0,-1060136
1252,0,-1060326
1253,0,-1060223
1254,0,-1060060
1255,0,-1060246
1256,0,-1060551
1257,0,-1060525
1258,0,-1060224
1259,0,-1060142
1260,0,-1060097
1261,0,-1060078
1262,0,-1060168
1263,0,-1060382
1264,0,-1060241
1265,0,-1060116
1266,0,-1060137
1267,0,-1060388
1268,0,-1060442
1269,0,-1060411
1270,0,-1060403
1271,0,-1060504
1272,0,-1060817
1273,0,-1060568
1274,0,-1060015
1275,0,-1059418
1276,0,-1059509
1277,0,-1059484
1278,0,-1059836
1279,0,-1060643
1280,0,-1060909
1281,0,-1060769
1282,0,-1060655
1283,0,-1060737
1284,0,-1060664
1285,0,-1060148
1286,0,-1059949
1287,0,-1060104
1288,0,-1059961
1289,0,-1059887
1290,0,-1060124
1291,0,-1060111
1292,0,-1060319
1293,0,-1060583
1294,0,-1060870
1295,0,-1060654
1296,0,-1060348
1297,0,-1060318
1298,0,-1060509
1299,0,-1060200
1300,0,-1059910
1301,0,-1059685
1302,0,-1059949
1303,0,-1060061
1304,0,-1059992
1305,0,-1060079
1306,0,-1060377
1307,0,-1060668
1308,0,-1060646
1309,0,-1060306
1310,0,-1060451
1311,0,-1060235
1312,0,-1060456
1313,0,-1060710
1314,0,-1060392
1315,0,-1059761
1316,0,-1059359
1317,0,-1059823
1318,0,-1060231
1319,0,-1060493
1320,0,-1060846
1321,0,-1060900
1322,0,-1060656
1323,0,-1060729
1324,0,-1060591
1325,0,-1060050
1326,0,-1059840
1327,0,-1059661
1328,0,-1059552
1329,0,-1059746
1330,0,-1060239
1331,0,-1060636
1332,0,-1060677
1333,0,-1060366
1334,0,-1060217
1335,0,-1060592
1336,0,-1060805
1337,0,-1060540
1338,0,-1060067
1339,0,-1060049
1340,0,-1060275
1341,0,-1060221
1342,0,-1059855
1343,0,-1059680
1344,0,-1059929
1345,0,-1060382
1346,0,-1060619
1347,0,-1060655
1348,0,-1060829
1349,0,-1060771
1350,0,-1060644
1351,0,-1060278
1352,0,-1059870
1353,0,-1059660
1354,0,-1059829
1355,0,-1060408
1356,0,-1060413
1357,0,-1060070
1358,0,-1060005
1359,0,-1060210
1360,0,-1060499
1361,0,-1060419
1362,0,-1060359
1363,0,-1060407
1364,0,-1060448
1365,0,-1060401
1366,0,-1060541
1367,0,-1060531
1368,0,-1060321
1369,0,-1060142
1370,0,-1059761
1371,0,-1060094
1372,0,-1060096
1373,0,-1059867
1374,0,-1059923
1375,0,-1060659
1376,0,-1060962
1377,0,-1060904
1378,0,-1060589
1379,0,-1060227
1380,0,-1060149
1381,0,-1060028
1382,0,-1059760
1383,0,-1060129
1384,0,-1060085
1385,0,-1059883
1386,0,-1060243
1387,0,-1060486
1388,0,-1060422
1389,0,-1060405
1390,0,-1060289
1391,0,-1060033
1392,0,-1060377
1393,0,-1060688
1394,0,-1060745
1395,0,-1060488
1396,0,-1060159
1397,0,-1059690
1398,0,-1060004
1399,0,-1060574
1400,0,-1060261
1401,0,-1059975
1402,0,-1060145
1403,0,-1060061
1404,0,-1060190
1405,0,-1060598
1406,0,-1061000
1407,0,-1060628
1408,0,-1060073
1409,0,-1060026
1410,0,-1060125
1411,0,-1060150
1412,0,-1059908
1413,0,-1059882
1414,0,-1059947
1415,0,-1060522
1416,0,-1060798
1417,0,-1060591
1418,0,-1060143
1419,0,-1060104
1420,0,-1060211
1421,0,-1060585
1422,0,-1060328
1423,0,-1059897
1424,0,-1059915
1425,0,-1060620
1426,0,-1061028
1427,0,-1060762
1428,0,-1060040
1429,0,-1059755
1430,0,-1060003
1431,0,-1060341
1432,0,-1060340
1433,0,-1060324
1434,0,-1060258
1435,0,-1060070
1436,0,-1060362
1437,0,-1060161
1438,0,-1060031
1439,0,-1059985
1440,0,-1060489
1441,0,-1060209
1442,0,-1060101
1443,0,-1060616
1444,0,-1060409
1445,0,-1059943
1446,0,-1060190
1447,0,-1060388
1448,0,-1060425
1449,0,-1060410
1450,0,-1060049
1451,0,-1060297
1452,0,-1060581
1453,0,-1060560
1454,0,-1060492
1455,0,-1059990
1456,0,-1059437
1457,0,-1059662
1458,0,-1059965
1459,0,-1060565
1460,0,-1061001
1461,0,-1060757
1462,0,-1060331
1463,0,-1060422
1464,0,-1060158
1465,0,-1060036
1466,0,-1059999
1467,0,-1059745
1468,0,-1060256
1469,0,-1060276
1470,0,-1060242
1471,0,-1060122
1472,0,-1060281
1473,0,-1060407
1474,0,-1060740
1475,0,-1060689
1476,0,-1060052
1477,0,-1059801
1478,0,-1060116
1479,0,-1060399
1480,0,-1060626
1481,0,-1060169
1482,0,-1059989
1483,0,-1059917
1484,0,-1060001
1485,0,-1060449
1486,0,-1060608
1487,0,-1060613
1488,0,-1060130
1489,0,-1060000
1490,0,-1060464
1491,0,-1060449
1492,0,-1059928
1493,0,-1059719
1494,0,-1060185
1495,0,-1060530
1496,0,-1060655
1497,0,-1060811
