T,S,Score
999,0,1.1350093394939802
1009,0,0.5212309823679638
1019,0,0.5594185469304142
1029,0,0.3981112937651988
1039,0,0.4709219563414434
1049,0,0.4336225542035459
1059,0,0.4591041143038702
1069,0,0.6534869664137926
1079,0,0.6973138937656324
1089,0,0.7862900642893395
1099,0,0.8041079763539092
1109,0,0.7475627024427068
1119,0,1.2488080145912512
1129,0,1.4965175701288014
1139,0,1.2140698344579217
1149,0,1.3924014420713173
1159,0,1.5144063518795163
1169,0,1.5670186508230814
1179,0,1.480338532688612
1189,0,1.583217241125475
1199,0,1.3775642075310008
1209,0,1.4603516088927018
1219,0,1.3318630310836086
1229,0,1.2552418380187338
1239,0,1.4530015669205094
1249,0,1.2428400219046774
1259,0,1.3579626741600768
1269,0,1.5405374080602323
1279,0,1.3041942564383078
1289,0,1.2378183049463198
1299,0,1.1108774102588677
1309,0,1.1238446888406628
1319,0,1.200167823298609
1329,0,1.1896962239205338
1339,0,1.0799346533821221
1349,0,0.974700350592421
1359,0,1.1468404257326439
1369,0,0.04114537143242458
1379,0,0.5324568971212083
1389,0,0.7400690418664819
1399,0,1.0930355090605595
1409,0,1.3394546307550685
1419,0,1.6316587379606258
1429,0,1.6839735100532893
1439,0,1.9005361241411496
1449,0,1.8218365147779236
1459,0,2.298267862932688
1469,0,2.0545508317408974
1479,0,2.5702293007393067
1489,0,1.832540462989721
1499,0,2.2559318450806245
1509,0,2.323818769729403
1519,0,2.7356306454530266
1529,0,2.361691392177131
1539,0,2.232710991573679
1549,0,2.389818635996881
1559,0,2.064220533730949
1569,0,2.437797872240589
1579,0,2.815562811823874
1589,0,2.1329999473316414
1599,0,2.461370409051683
1609,0,2.8983331466169178
1619,0,2.2097733089023466
1629,0,3.6619488425689637
1639,0,2.6842464283968015
1649,0,2.4615743575795523
1659,0,2.5931674440147665
1669,0,2.8552273746713484
1679,0,3.3628952485924253
1689,0,3.501290451170774
1699,0,3.0566167494676506
1709,0,3.782306833048329
1719,0,2.567064068563889
1729,0,2.8948147746811017
1739,0,3.0088573070001563
1749,0,2.9837473355297535
1759,0,2.171400654939851
1769,0,3.8029130186500413
1779,0,2.7195915397189916
1789,0,3.4542604985772067
1799,0,3.1536583699091785
1809,0,3.0390517410810314
1819,0,4.528949807016339
1829,0,2.5344595904194307
1839,0,5.498373885071421
1849,0,3.206808742505245
1859,0,5.893040641606631
1869,0,2.6650407095803836
1879,0,0.08258457740186506
1889,0,0.15312804511530198
1899,0,0.25107460228199147
1909,0,0.5035690567302962
1919,0,1.3731056191914015
1929,0,1.246374748565219
1939,0,1.6528749432801386
1949,0,1.9517758923404833
1959,0,2.1448149546037802
1969,0,2.4695335620225523
1979,0,2.384107744476472
1989,0,3.0197627201891946
1999,0,2.2738808311568226
2009,0,2.199818389190127
2019,0,2.23684903346553
2029,0,2.218150128974461
2039,0,2.3365454865677644
2049,0,2.1537376474533705
2059,0,2.648661140074499
2069,0,2.679010026003964
2079,0,2.4541784750850493
2089,0,2.190641645621216
2099,0,1.8616999248874828
2109,0,2.2192659254310447
2119,0,1.8886773684789713
2129,0,1.680282141102961
2139,0,1.7233537930433789
2149,0,2.5395291708685552
2159,0,2.4298494455585686
2169,0,2.4232730704217587
2179,0,1.7694298414145957
2189,0,2.3385813180662494
2199,0,2.6030914394754854
2209,0,2.359471245410692
2219,0,2.1418964530316282
2229,0,2.6693851749857367
2239,0,2.113907415057284
2249,0,2.2411549237476454
2259,0,2.3030415173050844
2269,0,2.2872344382498264
2279,0,2.178872996928985
2289,0,3.7182041742675693
2299,0,2.8639916625900286
2309,0,2.9600375845775195
2319,0,3.109833660568618
2329,0,2.237267389833056
2339,0,2.5907334339611916
2349,0,3.1930692660906796
2359,0,2.132988600111453
2369,0,4.372149380219958
2379,0,3.954352006449418
2389,0,3.4295899465312267
2399,0,3.1680606384854215
2409,0,3.3241914402138955
2419,0,3.182087443495364
2429,0,3.072409692239594
2439,0,3.10376611564293
2449,0,2.971431126458775
2459,0,3.1329221038481117
2469,0,2.993714937941131
2479,0,3.063547335381731
2489,0,3.461090899578665
2499,0,3.346446493301768
2509,0,3.1331394401197254
2519,0,3.280852934257112
2529,0,2.8761824175487853
2539,0,2.735465170936538
2549,0,2.606581874958307
2559,0,2.409657679763069
2569,0,2.289221429547563
2579,0,2.110778115716626
2589,0,1.8758142287141997
2599,0,1.762145439682912
2609,0,1.300277545143223
2619,0,1.057584226132095
2629,0,0.9642255839485963
2639,0,0.8553604165403719
2649,0,0.9009960057863173
2659,0,0.8367256550224529
2669,0,0.7020026673968207
2679,0,0.4435356756037775
2689,0,0.5442514507145298
2699,0,0.694510738205324
2709,0,0.673274063458968
2719,0,0.7125067956688526
2729,0,0.6446557169850012
2739,0,0.6362851291583314
2749,0,0.5132710946071267
2759,0,0.7754237729771557
2769,0,0.8992981219673917
2779,0,0.6246291233165796
2789,0,0.49542772063271223
2799,0,0.3334349116060824
2809,0,0.22223065765806538
2819,0,0.23131912672987398
2829,0,0.12932810950463336
2839,0,0.12822267560128142
2849,0,0.07446604234226228
2859,0,0.14068506595243757
2869,0,0.05774096141813123
2879,0,0.14636086581871943
2889,0,0.14779150760467952
2899,0,0.2224180120350362
2909,0,0.2141049238125312
2919,0,0.1953662310011175
2929,0,0.22632457380692084
2939,0,0.18849695021075707
2949,0,0.08363765817447677
2959,0,0.22398744369719858
2969,0,0.08900481468141352
2979,0,0.06484585855914571
2989,0,0.05452402698503889
2999,0,0.04034396771934423
3009,0,0.03477538781991074
3019,0,0.09228880048283872
3029,0,0.08623458950898033
3039,0,0.06425471277374795
3049,0,0.06535394271387163
3059,0,0.007571455070940147
3069,0,0.03507340328574704
3079,0,-0.010219333883969228
3089,0,0.1463878362945511
3099,0,0.08628676708206029
3109,0,0.13315585384251838
3119,0,0.08311485843875333
3129,0,0.01991102071999995
3139,0,0.09203679682422472
3149,0,0.06721139431948364
3159,0,0.02286657624371724
3169,0,0.16013028602321255
3179,0,0.2674617562603473
3189,0,0.3267710058636917
3199,0,0.31588729246233616
3209,0,0.3537467399816254
3219,0,0.2835740659599686
3229,0,0.2477463245995064
3239,0,0.4251558594129742
3249,0,0.43621710602553965
3259,0,0.6353873178536509
3269,0,0.844967084496895
3279,0,0.7464299648255763
3289,0,0.5696487044424756
3299,0,0.6956213298343943
3309,0,0.600484761039709
3319,0,0.5646203684267066
3329,0,0.5300054409918399
3339,0,0.41302233889506745
3349,0,0.3009739098893883
3359,0,0.33853973801802106
3369,0,0.3445313347816399
3379,0,0.5282316702687168
3389,0,0.4869422459525584
3399,0,0.5295223335139534
3409,0,0.5322949314518897
3419,0,0.4936357359069925
3429,0,0.8223617430677769
3439,0,0.6394263543208928
3449,0,0.854923053723111
3459,0,0.8741617001698047
3469,0,0.8034188129129763
3479,0,0.9719793623705076
3489,0,0.8653784785858665
3499,0,0.7873219282188993
3509,0,0.5758048607993143
3519,0,0.6979936797463382
3529,0,0.5564515344235879
3539,0,0.5649145055141342
3549,0,0.40367252489180716
3559,0,0.5008144318028346
3569,0,0.6364773480172021
3579,0,0.7066554132112114
3589,0,0.5488044715287381
3599,0,0.6696866697026573
3609,0,0.7787736312605213
3619,0,0.6556372864526222
3629,0,0.6960364505052867
3639,0,0.6858552464041855
3649,0,0.5391547590028966
3659,0,0.6708164410871867
3669,0,0.39910733491673767
3679,0,0.33983049417093236
3689,0,0.3858475253896505
3699,0,0.38552895816607524
3709,0,0.4223865279895017
3719,0,0.33679035663548895
3729,0,0.4477201655920583
3739,0,0.33138100095535516
3749,0,0.17734278182284557
3759,0,0.18803338072018716
3769,0,0.11540126161601572
3779,0,0.08332369629534075
3789,0,0.00786955038177961
3799,0,-0.00017785033186090704
3809,0,-0.09249367636818884
3819,0,-0.08181616807874725
3829,0,-0.04858480168377255
3839,0,-0.02752432514177583
3849,0,-0.09345432917811969
3859,0,-0.09329694651886034
3869,0,0.007295734518328323
3879,0,-0.07114851062636185
3889,0,0.07299742376723029
3899,0,0.06799494537649897
3909,0,-0.027716586773964824
3919,0,0.06491042278279624
3929,0,0.1922726761801461
3939,0,0.24013857424481821
3949,0,0.21070804162059353
3959,0,0.21843056313141118
3969,0,0.040688361599969025
3979,0,-0.004484752425852445
3989,0,-0.10863651180002132
3999,0,-0.06527681441905853
4009,0,-0.1546701181640937
4019,0,-0.04390785569595901
4029,0,-0.19752033806691283
4039,0,-0.22588552039226717
4049,0,-0.1256338907577993
4059,0,-0.17794220275876493
4069,0,-0.1000680801663365
4079,0,-0.1536896831551715
4089,0,-0.1947452653042696
4099,0,-0.15420769191480865
4109,0,-0.15034197937781157
4119,0,-0.28109053822825714
4129,0,-0.1631875910366145
4139,0,-0.23381893834519663
4149,0,-0.07576019208215234
4159,0,-0.15990140112642226
4169,0,-0.09244961021000242
4179,0,-0.024211766754359765
4189,0,0.03188859516542775
4199,0,0.014357268616520646
4209,0,0.16593235544527585
4219,0,0.2156046740662404
4229,0,0.26298030811637874
4239,0,0.2638025618093981
4249,0,0.2874706056867281
4259,0,0.1397771625970644
4269,0,0.10016126737761377
4279,0,0.1880296257998696
4289,0,0.15656078289653297
4299,0,0.15304656636806302
4309,0,0.20370840570549942
4319,0,0.2861536393482259
4329,0,0.3203918811166656
4339,0,0.3701951208259099
4349,0,0.2670911706281174
4359,0,0.3346371298779778
4369,0,0.4424893647336603
4379,0,0.44845872074787996
4389,0,0.4819578154076698
4399,0,0.47359626700400137
4409,0,0.4441391472986276
4419,0,0.5293815311388977
4429,0,0.5108133128388798
4439,0,0.6281041251934707
4449,0,0.5212664104266824
4459,0,0.5786869518542477
4469,0,0.5412614043132584
4479,0,0.3607874075408969
4489,0,0.1850076968281381
4499,0,0.23211744781890664
4509,0,0.18570591956282378
4519,0,0.2562880088973789
4529,0,0.41123257294705917
4539,0,0.44734276491206804
4549,0,0.48716971925890307
4559,0,0.30286649281307
4569,0,0.16852969271124896
4579,0,0.41636961709473475
4589,0,0.4586570200611947
4599,0,0.3422433932428378
4609,0,0.4045625773428605
4619,0,0.20541937955704903
4629,0,0.2537871264935757
4639,0,0.16938734116937038
4649,0,0.12686420655299124
4659,0,0.16321377708957674
4669,0,0.12056550305895475
4679,0,0.09930721901397876
4689,0,0.1132176420072104
4699,0,0.026678084837353233
4709,0,0.013660517876841638
4719,0,0.12382054184184943
4729,0,0.14787912928868063
4739,0,0.14170575354262516
4749,0,0.11963345523159519
4759,0,0.09560163400165456
4769,0,0.12371726574033459
4779,0,0.1543232660721907
4789,0,0.23550165471930562
4799,0,0.15356605529798495
4809,0,0.11704415086708209
4819,0,0.18869319845412447
4829,0,0.33944001843892724
4839,0,0.3535144989097443
4849,0,0.2313701580604084
4859,0,0.262328599537589
4869,0,0.44180053873001457
4879,0,0.38619771039351936
4889,0,0.45099600385318006
4899,0,0.3255568476354068
4909,0,0.3076944865101692
4919,0,0.23155567447692704
4929,0,0.2462394375186736
4939,0,0.38959270186578776
4949,0,0.35777155770938296
4959,0,0.39447717120123615
4969,0,0.24833703073352564
4979,0,0.15957370612317734
4989,0,0.22741810655211936
4999,0,0.28098823402490436
5009,0,0.22859148256504147
5019,0,0.38199002236593194
5029,0,0.6268078019679214
5039,0,0.6112293471738348
5049,0,0.4891638911338281
5059,0,0.5204037884433301
5069,0,0.4539611566844347
5079,0,0.589868766784977
5089,0,0.5281466671208513
5099,0,0.5456585229030357
5109,0,0.40729520264626196
5119,0,0.5682108915157753
5129,0,0.5449914017743188
5139,0,0.5549637881636026
5149,0,0.39560609216569687
5159,0,0.2954057511691248
5169,0,0.35338198881208405
5179,0,0.2776128537287238
5189,0,0.24106056756038485
5199,0,0.23111952068286
5209,0,0.2879674421223575
5219,0,0.22655891880155443
5229,0,0.33069278947124103
5239,0,0.14026645657518189
5249,0,0.04689498468506714
5259,0,0.10814723700670625
5269,0,0.049949620022903374
5279,0,0.0484056570852377
5289,0,-0.031330998764893536
5299,0,0.025262897651582628
5309,0,0.03811816291374126
5319,0,-0.06698382367502054
5329,0,0.06102643244349537
5339,0,-0.12237407549008894
5349,0,0.037235755017174466
5359,0,0.00030532194286569947
5369,0,0.048150606834794774
5379,0,-0.07477817204028114
5389,0,-0.016435893034720483
5399,0,0.012150405903926353
5409,0,-0.08291231151026124
5419,0,-0.024270673853645564
5429,0,-0.0403353609848659
5439,0,-0.15656098950868524
5449,0,-0.15800752147347785
5459,0,-0.09222809415871702
5469,0,-0.15793937731256547
5479,0,-0.1929703146252394
5489,0,-0.09560497088999043
5499,0,-0.10861223587522384
5509,0,-0.15714007447436007
5519,0,-0.08700003363039588
5529,0,-0.07088342614220888
5539,0,-0.03469605351244709
5549,0,-0.04545907207198219
5559,0,-0.13838986548799104
5569,0,0.05925697630566684
5579,0,0.019144477123132275
5589,0,0.10089641991279741
5599,0,0.07701976440345759
5609,0,0.03275511733029546
5619,0,0.13823447721918292
5629,0,0.1118000361957967
5639,0,0.04085957533472795
5649,0,0.017035739124155125
5659,0,0.05972740398841403
5669,0,-0.016549959649704182
5679,0,-0.0001460129213237682
5689,0,-0.11435915168541977
5699,0,-0.04480350552882284
5709,0,0.015242051375383814
5719,0,-0.015252583271702091
5729,0,0.0003740421673001926
5739,0,0.006885887125490098
5749,0,-0.012537351940915653
5759,0,-0.022909558036980138
5769,0,-0.01738001077834561
5779,0,0.005686619095025436
5789,0,0.1224307137968319
5799,0,0.17409612073338898
5809,0,0.2136311456274962
5819,0,0.15593318475349593
5829,0,0.1912437238909055
5839,0,0.22481538447643712
5849,0,0.1259596554521738
5859,0,0.14127332942174153
5869,0,0.04970751475509094
5879,0,0.22307009339446893
5889,0,0.2136098491663594
5899,0,0.13328087694236468
5909,0,0.2476091326429939
5919,0,0.27671984530505855
5929,0,0.3156061039747553
5939,0,0.2984688779756479
5949,0,0.35698260159410256
5959,0,0.3129664821104219
5969,0,0.2018859369451017
5979,0,0.3008090143171033
5989,0,0.36073711161831223
5999,0,0.39392910208634524
6009,0,0.3582747269778386
6019,0,0.37085129316205623
6029,0,0.5640166151832193
6039,0,0.5455947287308763
6049,0,0.5955381305531157
6059,0,0.5489002051498166
6069,0,0.6608841911771037
6079,0,0.6944148526418534
6089,0,0.683901119838237
6099,0,0.8027906563095095
6109,0,0.713221788241986
6119,0,0.640452218691172
6129,0,0.6618420200184618
6139,0,0.4527544450557901
6149,0,0.5133169454399363
6159,0,0.46434159500268446
6169,0,0.2143882652382837
6179,0,0.2815639384356816
6189,0,0.34389404586101124
6199,0,0.2130058721951833
6209,0,0.2630958112649795
6219,0,0.19672567882981784
6229,0,0.1522148132950355
6239,0,0.10781670780900399
6249,0,-0.005610280428624104
6259,0,0.0016606424593386127
6269,0,0.07293266802275422
6279,0,0.102196835322374
6289,0,0.12659064469170433
6299,0,0.04374196474793435
6309,0,-0.0036644664779845737
6319,0,0.05227139843537365
6329,0,-0.10338895517842683
6339,0,-0.10098730881463402
6349,0,-0.03862954611674241
6359,0,-0.08832564636193796
6369,0,-0.09590964263261881
6379,0,-0.10125216699499318
6389,0,-0.044566110265627845
6399,0,-0.0738909562560014
6409,0,-0.20805914765694333
6419,0,-0.1232615671619709
6429,0,-0.1673561082434344
6439,0,-0.11635320577318686
6449,0,-0.19963701111608345
6459,0,-0.20408830083487695
6469,0,-0.08459253421801627
6479,0,-0.06437220427160151
6489,0,-0.11440302680821457
6499,0,-0.11109640329589232
6509,0,-0.07907330350750263
6519,0,-0.03877976832789087
6529,0,0.11065704090089523
6539,0,0.10831384245471909
6549,0,0.11210717494420541
6559,0,0.1936622184270982
6569,0,0.0630471095316889
6579,0,0.18006763466343345
6589,0,0.11362112366782728
6599,0,0.21352786964474302
6609,0,0.15096335084617352
6619,0,0.06483642123938615
6629,0,0.031223306843960796
6639,0,0.012638224819993993
6649,0,-0.016935780868417738
6659,0,0.12875706833498257
6669,0,0.030441902097394946
6679,0,-0.09254481889621202
6689,0,0.09397482963101667
6699,0,0.014667437023177854
6709,0,-0.0010551743891359378
6719,0,-0.12256905231755477
6729,0,0.010743099208152751
6739,0,0.12451287527088806
6749,0,0.1755819108562583
6759,0,0.2431487252479907
6769,0,0.2194427034140618
6779,0,0.2509104605383381
6789,0,0.17324960023719604
6799,0,0.3583859768125415
6809,0,0.18342254900229893
6819,0,0.33486325659094474
6829,0,0.21698449478890558
6839,0,0.14440955782087206
6849,0,0.19111218261297624
6859,0,0.19061585585556828
6869,0,0.07883988843341949
6879,0,0.10088923465403121
6889,0,0.10249711836462394
6899,0,0.21613064353826106
6909,0,0.29560609539298577
6919,0,0.21905899730238387
6929,0,0.19854875013455042
6939,0,0.18033895983127357
6949,0,0.20724651046333697
6959,0,0.21282433891890506
6969,0,0.27765844897618597
6979,0,0.27269644175966057
6989,0,0.33279819857233983
6999,0,0.24275958525074248
7009,0,0.32606477335615425
7019,0,0.2649721535740678
7029,0,0.4934200806512432
7039,0,0.39347426492812787
7049,0,0.3450168185728246
7059,0,0.25616312985776424
7069,0,0.34467541833571325
7079,0,0.3291969692071286
7089,0,0.36350374329540003
7099,0,0.4190622390421884
7109,0,0.3033902623052107
7119,0,0.2714026511829507
7129,0,0.11685051567438187
7139,0,0.20624750779835488
7149,0,0.2214121760881782
7159,0,0.2895733965330418
7169,0,0.3347339598669843
7179,0,0.3271982509707547
7189,0,0.26385577884717293
7199,0,0.35206590433877516
7209,0,0.2151972001985326
7219,0,0.2756705786405589
7229,0,0.17757813832393288
7239,0,0.2836385540124794
7249,0,0.3337145372977609
7259,0,0.23657805236241725
7269,0,0.1700925811665145
7279,0,0.14842178662309413
7289,0,0.1601436463307292
7299,0,0.3192382687546742
7309,0,0.3154825760632073
7319,0,0.30448273757492494
7329,0,0.15042716160811054
7339,0,-0.02268830301817404
7349,0,0.04166420828400197
7359,0,0.09294624018884035
7369,0,-0.016733064358812166
7379,0,0.01125115050926595
7389,0,0.06273269231698653
7399,0,0.07560291564180288
7409,0,0.025169266951841407
7419,0,-0.07984805593574529
7429,0,-0.12673606996927367
7439,0,-0.033601427180381616
7449,0,-0.1378476313556234
7459,0,-0.15558671596823237
7469,0,-0.12202815738576867
7479,0,-0.15738415709102282
7489,0,-0.1649061170187779
7499,0,-0.09369063374404041
7509,0,-0.06724257404742684
7519,0,-0.04435228229834054
7529,0,-0.01522119663955801
7539,0,-0.01419943491627429
7549,0,0.008174631105405727
7559,0,0.03017802451874485
7569,0,0.0009436304474969015
7579,0,-0.028616379939210956
7589,0,-0.1217176644643172
7599,0,0.03922786325440353
7609,0,-0.01131975264292806
7619,0,-0.013028194674872595
7629,0,0.05048755150410977
7639,0,-0.012451111234052958
7649,0,-0.14605848847700276
7659,0,-0.08845052804353415
7669,0,0.05747780801996438
7679,0,0.050170434894971416
7689,0,0.0037430742439897857
7699,0,0.06714326012957383
7709,0,0.037006259359740556
7719,0,0.1624688968941851
7729,0,0.10397010703572429
7739,0,-0.02867250543809363
7749,0,0.1582672305293441
7759,0,0.09885028618952763
7769,0,0.13425075022619037
7779,0,0.22900528995436897
7789,0,0.034776161178351805
7799,0,0.11835656780160608
7809,1,0.48340071413782626
7819,1,0.4506689298842357
7829,1,0.8290659346645706
7839,1,1.1606708251169504
7849,1,1.49229103228192
7859,1,1.437020994097197
7869,1,2.100261452911875
7879,1,2.210801529380877
7889,1,2.8187719499606114
7899,1,2.9845820643498695
7909,1,3.205662217596364
7919,1,3.4820124070360317
7929,1,3.924172700747347
7939,1,3.5925524852439135
7949,1,4.089982164112666
7959,1,4.4216030587617405
7969,1,4.255792944058175
7979,1,5.36119370874861
7989,1,5.084843517576003
7999,1,5.305923670514089
8009,1,5.858624052859307
8019,1,6.190244282266438
8029,1,6.57713454990809
8039,1,6.521864511470301
8049,1,6.190244282266437
8059,1,7.350915085191394
8069,1,7.406185123425916
8079,1,7.737805352833046
8089,1,8.124695620474698
8099,1,8.732666041054438
8109,1,8.566855926350874
8119,1,8.953746193992526
8129,1,9.064286162172618
8139,1,9.561716614572108
8149,1,9.616986652806787
8159,1,9.782796695354314
8169,1,10.390766252326513
8179,1,10.6671173792627
8189,1,11.21975397703874
8199,1,10.777657455731745
8209,1,11.827788182187657
8219,1,11.7725179601
8229,1,12.104138372644448
8239,1,12.104138373360266
8249,1,12.601568544213157
8259,1,12.988458985112613
8269,1,13.043729023347137
8279,1,13.375349252743153
8289,1,13.706969482161396
8299,1,13.706969482161396
8309,1,13.54115936745783
8319,1,13.209537383280686
8329,1,12.822648870525779
8339,1,13.072221006775244
8349,1,12.949934571519712
8359,1,12.331508610554526
8369,1,10.583305277954096
8379,1,8.03170272316624
8389,1,7.020296959820576
8399,1,9.464067856560868
8409,1,6.207614265651642
8419,1,4.609274249321441
8429,1,2.677628243394729
8439,1,2.3881865200024848
8449,1,2.210033510157447
8459,1,1.13904005340901
