Time,SAP_FLUX,PDCSAP_FLUX
291.4885450309739,100608.57,106632.1
291.48922609954025,100682.95,106711.08
291.48990726810734,100675.7,106703.58
291.4905882366729,100673.69,106701.67
291.49126930524653,100639.55,106665.76
291.49195047393005,100678.46,106707.3
291.4926315424964,100623.73,106649.62
291.4933126110627,100714.9,106746.59
291.4939937796298,100604.99,106630.5
291.49467484819615,100605.55,106631.51
291.49535601677053,100658.33,106687.87
291.4960369853361,100627.56,106655.73
291.49671805390244,100674.234,106705.66
291.4973991224688,100610.23,106638.305
291.4980802910359,100675.76,106708.25
291.4987613596095,100639.625,106670.48
291.4994425281766,100677.04,106710.63
291.50012359685934,100704.46,106740.22
291.5008046654257,100714.46,106751.34
291.50148563399125,100712.664,106749.97
291.5021668025656,100756.23,106796.66
291.50284787113196,100641.125,106675.21
291.50352903969906,100637.63,106672.02
291.5042101082654,100639.19,106674.17
291.50489117683173,100724.43,106765.02
291.50557234539883,100674.93,106713.05
291.50625341397244,100617.27,106652.42
291.506934382538,100684.72,106724.35
291.50761545110436,100603.36,106638.57
291.50829661967146,100671.89,106711.61
291.5089776882378,100659.62,106698.99
291.5096588569286,100633.49,106671.68
291.5103399254949,100620.61,106658.38
291.51102099406125,100641.66,106681.02
291.5117020626276,100623.06,106661.625
291.5123831311939,100622.15,106660.94
291.51306419976754,100693.766,106737.09
291.5137452683339,100661.16,106702.79
291.514426436901,100632.38,106672.516
291.5151075054673,100624.016,106663.84
291.51578857403365,100615.016,106654.48
291.51646964260726,100633.2,106673.914
291.51715081117436,100642.625,106684.03
291.51783177973994,100638.52,106679.78
291.5185128484227,100775.98,106825.53
291.5191940169898,100659.05,106701.67
291.5198750855561,100608.35,106647.99
291.52055615412974,100591.305,106629.94
291.52123732269683,100686.695,106731.016
291.52191839126317,100625.03,106665.625
291.5225994598295,100660.945,106703.63
291.52328052839584,100627.86,106668.49
291.52396159696946,100636.03,106677.03
291.5246426655358,100657.89,106700.07
291.5253238341029,100724.81,106770.83
291.52600490266923,100702.08,106746.555
291.52668597123557,100776.95,106825.695
291.52736713980266,100700.07,106743.98
291.5280482083763,100673.06,106715.1
291.52872917694185,100664.336,106705.56
291.52941034550895,100681.16,106723.086
291.5300914140753,100619.875,106657.82
291.5307724826489,100614.05,106651.29
291.531453651216,100700.66,106742.7
291.53213471989875,100691.445,106732.555
291.5328157884651,100611.8,106647.74
291.5334969570322,100716.73,106758.53
291.53417792559776,100638.66,106675.38
291.5348589941714,100645.96,106682.68
291.53554016273847,100666.43,106703.93
291.5362212313048,100734.44,106775.555
291.53690229987114,100582.4,106613.98
291.53758346843824,100694.99,106732.84
291.53826453701186,100632.96,106666.64
291.5389456055782,100653.15,106687.57
291.53962667414453,100655.945,106690.08
291.54030774271087,100598.54,106628.79
291.5409888112772,100570.14,106598.25
291.5416699798443,100686.75,106721.38
291.5423510484179,100616.71,106646.72
291.54303211698425,100682.19,106715.69
291.5437131855506,100648.516,106679.58
291.5443943541177,100643.02,106673.36
291.545075422684,100677.27,106709.27
291.5457563912569,100587.31,106613.56
291.54643755982397,100591.06,106617.19
291.5471186285067,100663.195,106693.3
291.54779969707306,100646.66,106675.45
291.54848086564016,100667.91,106697.69
291.54916193421377,100722.91,106755.71
291.5498430027801,100566.72,106589.95
291.5505241713472,100684.96,106715.03
291.5512051399128,100690.47,106720.67
291.5518862084791,100654.63,106682.51
291.55256727705273,100704.34,106735.03
291.55324844561983,100608.77,106633.6
291.55392951418617,100743.63,106776.39
291.55461068275326,100660.11,106687.76
291.5552917513196,100609.875,106634.414
291.55597281988594,100695.04,106724.58
291.5566537884588,100662.71,106690.24
291.5573349570259,100668.21,106696.01
291.5580160255922,100706.2,106736.22
291.55869709415856,100654.75,106681.64
291.55937826272566,100632.89,106658.44
291.56005933129927,100668.22,106695.84
291.56074049986637,100613.95,106638.305
291.5614215684327,100675.3,106703.29
291.5621025369983,100562.13,106583.34
291.5627836055646,100630.57,106655.85
291.563464774139,100617.05,106641.5
291.56414584270533,100659.01,106685.96
291.5648270112724,100639.8,106665.57
291.56550807983876,100700.31,106729.695
291.5661891484051,100619.55,106644.08
291.5668703169722,100604.29,106627.88
291.56755128554505,100577.81,106599.8
291.5682323541114,100703.4,106732.85
291.5689135226785,100677.63,106705.5
291.5695945912448,100673.2,106700.75
291.57027565981116,100673.17,106700.67
291.5709567283848,100743.37,106774.99
291.57163789695187,100654.086,106680.31
291.5723189655182,100668.37,106695.375
291.5729999340838,100629.375,106653.984
291.5736811026509,100714.05,106743.65
291.5743621712245,100647.56,106673.125
291.57504323979083,100647.61,106673.1
291.5757244083579,100660.67,106686.875
291.57640547692426,100626.54,106650.64
291.5770865454906,100766.8,106799.23
291.5777676140642,100610.75,106633.8
291.57844868263055,100704.56,106733.164
291.5791297511969,100676.31,106703.19
291.57981081987964,100630.875,106655.016
291.5804919883303,100550.83,106570.164
291.5811730570131,100665.69,106691.875
291.5818541255867,100688.42,106715.97
291.58253529403737,100632.59,106656.82
291.5832163626037,100629.29,106653.35
291.5838973312857,100657.97,106683.79
291.5845784998528,100623.87,106647.71
291.5852595684264,100699.414,106727.85
291.58594063699275,100673.445,106700.43
291.58662180555984,100589.1,106611.16
291.5873028741262,100597.65,106620.35
291.58798404257686,100689.766,106718.14
291.5886651111432,100631.22,106656.28
291.58934607983247,100670.16,106697.74
291.5900271483988,100621.98,106646.914
291.5907083169659,100756.63,106789.86
291.59138938553224,100635.25,106661.5
291.59207045410585,100662.69,106690.87
291.59275162255653,100666.04,106694.73
291.59343269112287,100674.13,106703.63
291.59411385968997,100564.72,106588.016
291.59479482825554,100724.62,106757.82
291.5954758968219,100613.7,106640.66
291.5961569653955,100700.66,106733.18
291.5968381339626,100718.99,106753.0
291.59751920252893,100701.5,106734.85
291.59820027109527,100584.85,106611.65
291.59888143966236,100659.17,106690.81
291.599562508236,100619.49,106649.17
291.6002435768023,100624.04,106654.414
291.60092464536865,100668.06,106701.49
291.601605713935,100598.52,106628.21
291.6022867825013,100696.67,106732.65
291.6029679510684,100696.01,106732.36
291.60364901964203,100644.59,106678.29
291.60433008820837,100612.984,106645.2
291.6050111567747,100670.06,106706.09
291.6056923253418,100663.06,106699.07
291.6063732939074,100619.03,106652.8
291.607054362481,100591.69,106624.2
291.6077355310481,100672.766,106710.49
291.60841659961443,100685.305,106724.13
291.60909766818077,100658.63,106696.2
291.60977883674786,100633.09,106669.46
291.6104599053215,100681.6,106721.18
291.6111409738878,100638.8,106676.1
291.6118219424534,100655.85,106694.46
291.6125031110205,100652.234,106690.89
291.6131841795868,100638.07,106676.13
291.61386524816044,100592.195,106627.75
291.61454641672753,100693.78,106735.64
291.6152274852939,100762.336,106808.51
291.61590865386097,100598.89,106635.51
291.6165897224273,100709.766,106753.21
291.61727069100016,100651.586,106691.74
291.6179517595665,100733.42,106778.66
291.6186329281336,100631.26,106670.56
291.61931399669993,100634.76,106674.45
291.619995165267,100653.62,106694.62
291.62067623383336,100655.07,106696.31
291.621357302407,100622.86,106662.34
291.6220384709741,100645.08,106686.055
291.62271943953965,100639.75,106680.56
291.623400508106,100748.266,106795.73
291.6240816766731,100723.78,106769.94
291.6247627452467,100621.14,106661.33
291.62544381381304,100682.71,106726.734
291.62612498238013,100618.625,106658.984
291.62680605094647,100667.14,106710.56
291.6274871195128,100768.37,106818.016
291.62816818807914,100666.85,106710.61
291.62884925665276,100660.37,106703.92
291.6295303252191,100659.35,106703.03
291.63021139378543,100670.11,106714.63
291.6308925622361,100714.09,106761.45
291.63157363080245,100695.26,106741.7
291.63225469937606,100671.32,106716.53
291.63293586794316,100656.95,106701.516
291.63361683650874,100613.08,106655.23
291.6342979050751,100653.92,106698.72
291.63497907364217,100629.8,106673.34
291.6356601422158,100636.195,106680.31
291.6363412107821,100667.75,106713.914
291.6370223793492,100583.47,106624.766
291.63770344791556,100568.016,106608.52
291.6383845164819,100683.87,106731.42
291.63906548505474,100675.734,106722.89
291.63974665362184,100574.99,106616.21
291.6404277221882,100721.89,106771.94
291.6411087907545,100646.34,106691.89
291.6417899593216,100723.984,106774.16
291.64247102788795,100601.586,106644.39
291.6431521964623,100701.06,106749.73
291.64383326502866,100611.164,106654.34
291.64451423359424,100764.52,106816.695
291.64519530204416,100677.47,106724.24
291.64587647061126,100668.99,106715.0
291.64655753918487,100630.33,106673.734
291.6472386077512,100652.4,106696.77
291.6479197763183,100575.336,106614.7
291.64860084488464,100738.766,106787.44
291.64928201345174,100730.54,106778.21
291.6499629820246,100628.43,106669.42
291.6506440505909,100598.164,106636.7
291.65132511915726,100646.08,106686.79
291.65200628772436,100680.93,106722.97
291.6526873562907,100612.59,106649.76
291.6533685248578,100683.13,106723.664
291.6540495934314,100645.3,106682.695
291.65473066199775,100752.43,106795.32
291.6554117305641,100692.25,106730.61
291.6560927991304,100661.31,106696.875
291.65677386769676,100633.65,106666.59
291.65745493627037,100657.48,106690.875
291.65813610472105,100627.27,106657.91
291.6588171732874,100601.14,106629.26
291.6594982418537,100688.29,106720.66
291.6601794104208,100556.47,106580.03
291.66086047899444,100676.13,106705.945
291.66154144756,100617.77,106643.22
291.6622226161271,100642.375,106668.46
291.66290368469345,100694.305,106722.695
291.6635847532598,100698.805,106726.71
291.6642658218334,100636.93,106660.46
291.6649469904005,100634.516,106657.266
291.66562805896683,100682.94,106708.02
291.66630912753317,100755.28,106784.2
291.6669901960995,100654.77,106677.27
291.6676712645567,100613.72,106633.445
291.66835233312304,100682.85,106706.48
291.66903350169014,100681.805,106705.23
291.6697145702565,100614.766,106634.16
291.6703956388228,100696.25,106720.586
291.6710768073899,100695.195,106719.664
291.6717578759635,100601.28,106620.445
291.6724388445291,100672.99,106696.86
291.6731200130962,100678.4,106703.11
291.67380108166253,100608.9,106630.06
291.67448215022887,100728.39,106757.39
291.67516331879597,100594.13,106615.88
291.6758443873696,100674.76,106702.18
291.6765254559359,100589.56,106612.81
291.6772066243866,100630.59,106657.266
291.6778875929522,100713.39,106746.04
291.6785686615258,100652.48,106682.55
291.6792498300929,100600.484,106628.555
291.6799308986592,100666.05,106699.164
291.68061196722556,100683.64,106718.95
291.68129313579266,100638.08,106671.836
291.681974204359,100686.38,106724.2
291.6826552729326,100711.84,106752.36
291.68333634149894,100612.27,106648.01
291.6840174100653,100577.82,106612.66
291.6846984786316,100595.484,106632.51
291.6853796470823,100592.72,106630.68
291.6860607156559,100700.75,106746.234
291.68674178422225,100625.5,106667.51
291.68742295278935,100650.7,106695.19
291.6881040213557,100650.06,106695.44
291.68878498992126,100589.82,106632.44
291.68946615848836,100650.76,106697.8
291.69014722706197,100626.55,106672.84
291.6908282956283,100627.46,106674.43
291.69150936419464,100619.86,106666.9
291.69219053276174,100602.234,106648.65
291.6928716013281,100643.19,106692.39
291.6935526699017,100691.625,106743.97
291.6942337383516,100703.96,106757.23
291.69491480691795,100594.54,106641.36
291.6955958754843,100642.05,106691.734
291.6962770440514,100670.43,106721.77
291.696958112625,100615.08,106663.016
291.69763918119133,100643.38,106692.86
291.69832024975767,100701.914,106754.69
291.69900141832477,100576.695,106621.734
291.69968238689034,100642.94,106691.64
291.70036345546396,100662.586,106712.13
291.70104462391464,100679.59,106729.8
291.701725692481,100644.21,106691.914
291.7024067610473,100736.29,106789.08
291.7030879296144,100683.02,106732.2
291.70376899818075,100608.84,106653.15
291.7044501667551,100644.4,106690.38
291.7051311353207,100664.15,106710.86
291.70581220388704,100737.87,106788.54
291.7064932724534,100629.16,106672.88
291.70717444102047,100669.445,106715.15
291.70785550947767,100654.375,106698.766
291.70853667804477,100585.305,106625.18
291.7092177466111,100637.93,106680.58
291.70989881517744,100700.88,106746.95
291.710579783743,100752.88,106801.766
291.7112609523174,100585.13,106623.73
291.7119420208837,100684.26,106728.56
291.7126231894508,100683.5,106727.59
291.71330425801716,100656.09,106698.414
291.7139853264671,100592.73,106631.19
291.7146664950342,100613.86,106653.55
291.7153475636078,100660.73,106703.22
291.71602863217413,100660.49,106703.01
291.71670970074047,100721.32,106767.54
291.7173907693068,100588.36,106626.75
291.71807183787314,100642.52,106684.3
291.71875290644675,100621.98,106662.69
291.71943407501385,100662.07,106705.38
291.7201151434638,100586.83,106625.88
291.7207962120301,100621.06,106662.41
291.7214773805972,100688.19,106733.83
291.72215834917006,100671.375,106716.31
291.7228394177364,100629.195,106671.94
291.7235205863035,100626.12,106669.016
291.72420165486983,100626.47,106669.74
291.72488272343617,100598.31,106640.27
291.72556379189336,100645.53,106690.71
291.72624496046046,100681.24,106728.95
291.7269260290268,100627.97,106672.91
291.7276069975924,100622.39,106667.41
291.7282881661595,100575.25,106617.875
291.7289692347258,100629.07,106675.34
291.7296503032994,100627.03,106673.61
291.7303314718665,100589.42,106634.19
291.73101254043286,100775.55,106831.87
291.7316936088828,100666.984,106717.24
291.7323747774499,100632.5,106681.13
291.7330557460227,100640.31,106689.83
291.73373681458907,100649.95,106700.46
291.73441798315616,100681.984,106734.81
291.7350990517225,100644.02,106694.98
291.73578012028884,100925.42,106993.586
291.7364612887395,100642.16,106693.77
291.73714235731313,100670.78,106724.48
291.73782352588023,100675.99,106730.36
291.7385044944458,100692.86,106748.59
291.73918556301214,100678.5,106733.71
291.73986663158576,100593.12,106643.555
291.74054780015285,100681.58,106737.61
291.7412288687192,100703.45,106761.09
291.7419100371699,100634.05,106687.82
291.7425911057362,100668.55,106724.66
291.74327217430255,100705.85,106764.44
291.7439531428754,100733.58,106794.055
291.7446343114425,100617.62,106671.38
291.74531538000883,100679.56,106737.23
291.74599644857517,100570.02,106621.32
291.74667761702585,100636.66,106692.09
291.74735868559947,100716.016,106776.33
291.7480397541658,100683.79,106742.29
291.7487209227329,100638.54,106694.44
291.7494018912985,100701.82,106761.57
291.7500829598648,100639.664,106695.75
291.7507640284384,100606.35,106660.47
291.7514451970055,100679.23,106737.695
291.75212626545544,100652.75,106709.61
291.7528073340218,100566.195,106617.82
291.7534885025889,100619.1,106673.81
291.7541695711552,100676.33,106734.35
291.75485053972807,100649.57,106705.87
291.75553170829517,100649.33,106705.46
291.7562127767451,100593.25,106645.86
291.7568938453114,100673.195,106730.38
291.7575750138785,100605.266,106658.195
291.75825608245214,100623.016,106676.77
291.7589371510185,100613.6,106666.57
291.75961831958557,100650.234,106705.125
291.76029928815115,100693.695,106750.93
291.7609803567175,100604.45,106656.086
291.7616614251747,100708.95,106766.55
291.7623425937418,100606.22,106657.375
291.7630236623081,100690.414,106746.305
291.7637048308752,100628.81,106680.73
291.76438589944155,100554.18,106601.33
291.7650669680079,100672.234,106726.13
291.7657479364643,100748.24,106806.375
291.7664291050314,100634.99,106686.06
291.76711017359776,100658.38,106710.55
291.76779134216486,100654.22,106705.836
291.7684724107312,100599.836,106647.914
291.7691534793048,100652.68,106703.63
291.7698346477555,100645.17,106695.41
291.7705157163218,100675.875,106727.68
291.77119678488816,100658.734,106709.26
291.77187775345374,100706.96,106760.14
291.7725589220281,100671.44,106722.266
291.77323999059445,100688.43,106740.07
291.77392115904513,100666.71,106716.87
291.77460222761147,100596.28,106642.05
291.7752832961778,100635.836,106683.805
291.7759644647449,100584.19,106628.92
291.7766455333185,100714.4,106766.78
291.7773265018841,100635.88,106683.46
291.7780075704504,100611.97,106658.01
291.7786887389011,100698.07,106749.16
291.77936980746745,100716.484,106768.586
291.78005087604106,100735.414,106788.57
291.78073204460816,100538.57,106579.9
291.7814131131745,100658.23,106706.65
291.78209418174083,100674.39,106723.734
291.78277525019075,100633.664,106680.52
291.78345631876437,100684.42,106734.28
291.7841373873307,100642.94,106690.29
291.7848185558978,100593.39,106637.75
291.78549962446414,100668.56,106717.38
291.7861806930305,100733.234,106785.9
291.78686176148767,100586.87,106630.77
291.78754293005477,100708.15,106759.28
291.78822389862034,100592.56,106636.766
291.7889049671867,100583.76,106627.43
291.7895861357538,100597.42,106641.89
291.7902672042037,100663.39,106711.78
291.7909482727773,100672.65,106721.57
291.7916294413444,100602.31,106647.016
291.79231050991075,100615.98,106661.47
291.79299167847785,100634.15,106680.69
291.7936726470434,100621.03,106666.75
291.7943537155006,100611.37,106656.48
291.79503478406696,100580.35,106623.56
291.79571595263405,100653.766,106701.305
291.7963970212004,100686.805,106736.266
291.7970781897675,100695.86,106745.805
291.7977592582174,100645.016,106691.87
291.798440326791,100704.12,106754.44
291.7991212953566,100692.08,106741.61
291.7998024639237,100633.89,106679.875
291.80048353249003,100647.055,106693.766
291.80116470105713,100664.62,106712.305
291.80184576951433,100691.28,106740.49
291.80252683808067,100671.23,106719.17
291.80320800664776,100626.664,106671.875
291.8038890752141,100654.31,106701.11
291.8045700437797,100722.125,106772.914
291.8052511122369,100690.77,106739.63
291.805932280804,100615.12,106659.39
291.8066133493703,100672.36,106720.0
291.80729441793665,100690.01,106738.65
291.80797558650374,100589.92,106632.53
291.80865665507736,100638.34,106683.805
291.8093377235273,100588.516,106630.96
291.8100187920936,100688.53,106736.92
291.81069986065995,100584.12,106626.23
291.8113809292263,100682.59,106730.58
291.8120619977999,100616.85,106660.88
291.8127431662506,100604.89,106648.2
291.8134242348169,100603.055,106646.26
291.81410530338326,100600.32,106643.37
291.81478647195036,100542.88,106582.516
291.8154674405232,100683.086,106731.12
291.81614850897313,100615.016,106659.01
291.8168296775402,100614.26,106658.24
291.81751074610656,100616.5,106660.67
291.8181918146729,100604.3,106647.8
291.81887298324,100567.03,106608.36
291.8195540516972,100734.24,106785.63
291.82023512026353,100592.836,106635.86
291.8209160888291,100599.43,106642.92
291.8215972573962,100695.39,106744.71
291.82227832596254,100630.555,106676.09
291.8229594944205,100734.64,106786.5
291.82364056298684,100611.164,106655.766
291.8243216315532,100681.086,106729.97
291.8250028001203,100749.68,106802.79
291.8256838686866,100563.4,106605.49
291.8263650371373,100705.984,106756.734
291.82704600571014,100669.66,106718.37
291.8277270742765,100686.6,106736.47
291.8284081428428,100707.82,106759.09
291.8290893114099,100643.52,106691.12
291.82977037985984,100607.29,106652.875
291.83045144843345,100870.81,106932.3
291.83113261700055,100712.85,106765.06
291.8318136855669,100723.88,106776.93
291.83249465401605,100699.03,106750.766
291.83317582258314,100636.74,106684.92
291.83385689115676,100657.766,106707.375
291.8345379597231,100688.89,106740.555
291.8352191282902,100710.84,106764.01
291.8359001967401,100712.81,106766.27
291.83658126530645,100646.9,106696.62
291.83726233388006,100632.49,106681.54
291.8379434024464,100673.46,106725.14
291.83862447101274,100701.91,106755.47
291.83930553946266,100581.78,106628.35
291.83998670802976,100624.85,106674.18
291.8406677765961,100665.16,106717.07
291.8413488451697,100661.71,106713.586
291.8420300136204,100653.195,106704.72
291.8427110821867,100649.484,106700.945
291.8433920507523,100595.77,106644.17
291.8440732193194,100597.65,106646.3
291.844754287893,100640.64,106691.99
291.84543535634293,100670.82,106724.09
291.84611642490927,100626.54,106677.266
291.84679759347637,100640.36,106692.0
291.8474786620427,100670.17,106723.68
291.8481598304934,100619.75,106670.3
291.84884079906624,100750.69,106809.11
291.8495218676326,100612.72,106662.92
291.8502029361989,100673.125,106726.95
291.8508841046496,100629.24,106680.44
291.85156517321593,100607.02,106656.86
291.8522463417903,100698.15,106753.38
291.85292741035664,100714.195,106770.33
291.853608478923,100622.11,106672.64
291.85428944737214,100651.13,106703.29
291.85497061593924,100588.77,106637.06
291.85565168451285,100698.86,106753.56
291.85633285307995,100656.086,106708.05
291.85701392152987,100665.74,106718.08
291.8576949900962,100627.484,106677.305
291.8583761586633,100713.89,106768.64
291.85905722722964,100595.2,106642.61
291.8597381958025,100591.66,106638.586
291.8604192642524,100709.91,106763.625
291.8611004328195,100652.68,106702.71
291.86178150138585,100762.81,106819.14
291.86246266995295,100582.59,106627.875
291.86314373841014,100664.61,106714.5
291.8638248069765,100616.05,106662.76
291.8645058755428,100651.29,106699.83
291.86518694410915,100704.82,106756.28
291.8658680125591,100662.33,106710.984
291.8665490811327,100689.805,106739.84
291.8672302496998,100651.43,106698.945
291.8679113182661,100578.93,106621.88
291.86859238671605,100574.89,106617.39
291.86927355528314,100643.766,106690.19
291.86995462385676,100585.414,106628.19
291.87063559242233,100653.4,106700.08
291.87131676098943,100664.11,106711.32
291.87199782943935,100636.01,106681.445
291.8726788980057,100593.37,106636.19
291.8733599665793,100655.54,106702.05
291.87404113503,100639.85,106685.414
291.8747222035963,100656.71,106703.33
291.87540327216266,100641.03,106686.78
291.876084340729,100640.87,106686.73
291.8767654093026,100620.03,106664.8
291.8774464777525,100627.24,106672.625
291.8781276463196,100634.73,106680.77
291.87880871488596,100661.04,106708.9
291.8794897833359,100652.305,106699.92
291.880170951903,100687.305,106737.305
291.8808520204766,100724.58,106777.13
291.88153298904217,100658.805,106707.766
291.88221415760927,100663.84,106713.47
291.8828952260592,100632.35,106680.48
291.8835762946255,100593.63,106639.836
291.8842574631999,100650.914,106700.945
291.8849385316498,100724.13,106778.96
291.8856197002169,100684.75,106737.64
291.88630076878326,100599.086,106647.29
291.8869818373496,100572.42,106619.48
291.88766280580603,100586.93,106635.28
291.88834397437313,100623.484,106674.46
291.88902504293947,100628.93,106680.664
291.8897061115058,100599.76,106650.17
291.8903872799565,100707.05,106764.28
291.8910683485228,100649.805,106704.04
291.89174941709643,100660.625,106715.91
291.89243058566353,100628.82,106682.59
291.8931115541127,100768.9,106831.41
291.89379262267903,100701.83,106760.69
291.8944737912461,100649.14,106705.195
291.8951548597033,100682.92,106741.3
291.89583592826966,100589.42,106642.5
291.89651709683676,100679.54,106738.266
291.8971981654031,100685.49,106744.82
291.897879233853,100699.26,106759.625
291.89856020242587,100674.95,106734.07
291.89924137099297,100571.59,106624.71
291.8999224395593,100534.125,106585.164
291.9006035080092,100631.664,106688.67
291.9012846765763,100615.56,106671.734
291.90196574514266,100687.91,106748.51
291.9026468137163,100621.19,106677.914
291.90332798216696,100681.01,106741.4
291.90400895073253,100726.75,106789.945
291.90469001929887,100608.984,106665.22
291.9053710877488,100613.1,106669.65
291.90605225632316,100680.914,106741.57
291.9067333248895,100698.2,106759.94
291.9074144934566,100698.35,106760.14
291.9080955619065,100644.11,106702.7
291.90877663047286,100566.85,106620.87
291.9094575990457,100558.71,106612.27
291.9101387676128,100661.805,106721.57
291.91081983606273,100686.45,106747.74
291.91150090462907,100706.3,106768.81
291.91218207319616,100678.81,106739.74
291.9128631416461,100686.88,106748.35
291.91354431022046,100680.53,106741.695
291.9142253787868,100662.5,106722.66
291.91490634735237,100731.875,106796.27
291.9155874158023,100570.69,106625.54
291.9162685843694,100666.625,106727.31
291.916949652943,100694.34,106756.82
291.9176308213937,100669.52,106730.63
291.91831188996,100669.54,106730.79
291.91899295852636,100667.05,106728.29
291.91967412709346,100646.125,106706.266
291.9203550955499,100617.93,106676.52
291.92103616411623,100587.4,106644.32
291.92171733268333,100611.03,106669.484
291.92239840113325,100694.04,106757.586
291.9230794696996,100687.42,106750.69
291.9237606382667,100568.28,106624.53
291.9244417068403,100624.28,106683.97
291.9251227752902,100529.79,106583.9
291.9258037438558,100597.19,106655.375
291.9264849124229,100653.31,106714.88
291.9271659808728,100597.07,106655.28
291.9278470494464,100704.31,106768.91
291.9285282180135,100638.52,106699.125
291.92920928646345,100607.88,106666.57
291.9298903550298,100694.83,106758.586
291.9305714235961,100648.17,106708.984
291.93125249216973,100603.11,106661.03
291.93193356061965,100673.43,106735.31
291.932614629186,100677.15,106738.97
291.9332957977531,100652.96,106713.0
291.933976866203,100722.1,106785.88
291.9346579347766,100603.74,106660.016
291.9353391033437,100606.02,106661.94
291.93602017191006,100649.32,106707.266
291.9367011403592,100624.78,106680.65
291.9373823089263,100678.03,106736.414
291.93806337749993,100608.4,106661.9
291.93874444594985,100633.84,106688.1
291.93942561451695,100702.38,106759.92
291.9401066830833,100730.3,106788.66
291.94078785153397,100616.44,106667.1
291.9414689201003,100626.484,106676.83
291.9421499886739,100685.36,106738.29
291.9428309571231,100610.07,106657.55
291.9435121256902,100653.82,106702.94
291.9441931942565,100644.305,106691.875
