Time,SAP_FLUX,PDCSAP_FLUX
231.36356796982,,
231.36424906749016,,
231.3649302651611,,
231.36561136283126,,
231.36629246050143,,
231.36697355817887,,
231.3676547558498,,
231.3683357535192,,
231.36901685118937,,
231.3696980488603,,
231.37037914653774,,
231.3710602442079,,
231.37174144187884,,
231.372422539549,,
231.37310363721917,,
231.3737848348901,,
231.37446583256678,,
231.37514693023695,,
231.37582812790788,,
231.37650922557805,,
231.37719032324821,,
231.37787152092642,,
231.3785526185966,,
231.37923381626752,,
231.37991471393616,,
231.3805959116071,,
231.38127700928453,,
231.38195820695546,,
231.38263930462563,,
231.38332050229656,,
231.38400159996672,61662.234,68800.11
231.3846826976369,61725.832,68872.39
231.38536369531357,61755.527,68906.12
231.3860448929845,61714.305,68859.14
231.38672599065467,61707.0,68850.836
231.38740708832484,61726.945,68873.59
231.38808828599576,61720.035,68865.83
231.3887693836732,61684.758,68825.82
231.38945048134337,61692.824,68835.21
231.39013157901354,61688.074,68830.07
231.3908126766837,61716.406,68862.65
231.39149377435388,61702.492,68847.19
231.39217497203208,61713.65,68860.336
231.39285606970225,61721.234,68869.484
231.39353716737241,61742.17,68893.9
231.39421826504258,61722.344,68871.984
231.3948994627135,61684.203,68829.28
231.39558056038368,61747.74,68902.4
231.39626155806036,61683.97,68830.65
231.3969427557313,61690.53,68839.01
231.39762385340146,61725.68,68879.98
231.39830495107162,61763.938,68924.52
231.39898604874907,61631.848,68775.18
231.39966724642,61661.996,68810.57
231.40034834409016,61662.367,68812.09
231.4010295417611,61713.883,68871.87
231.4017105394305,61725.504,68886.24
231.40239163710066,61632.867,68781.94
231.4030727347781,61671.242,68826.79
231.40375393244904,61696.953,68857.234
231.4044350301192,61681.125,68840.4
231.40511622779013,61709.277,68873.62
231.4057973254603,61797.44,68975.16
231.40647842313047,61701.168,68866.695
231.40715942080715,61769.504,68945.625
231.40784061824525,61706.53,68875.04
231.4085217159154,61730.85,68903.805
231.40920291358634,61610.562,68767.9
231.4098840112565,61701.43,68872.35
231.41056510893395,61721.242,68895.875
231.41124630660488,61665.906,68833.79
231.41192740427505,61579.676,68736.48
231.41260840194445,61742.418,68922.555
231.41328959961538,61672.28,68843.44
231.41397069729283,61618.105,68782.44
231.414651794963,61583.83,68744.01
231.41533299263392,61699.914,68876.695
231.4160140903041,61630.574,68798.21
231.41669518797426,61670.92,68844.53
231.4173762856517,61706.836,68885.75
231.41805738308904,61689.39,68866.164
231.4187384807592,61637.902,68807.766
231.41941957842937,61659.46,68832.48
231.4201007761003,61680.855,68856.95
231.42078187377047,61710.418,68890.7
231.4214629714479,61715.664,68896.72
231.42214416911884,61648.77,68820.58
231.422825266789,61688.26,68865.52
231.4235062644584,61724.895,68907.195
231.42418746212934,61705.676,68885.26
231.42486855980678,61742.38,68926.97
231.42554965747695,61700.176,68878.836
231.4262307549143,61666.406,68840.3
231.42691195258521,61732.812,68915.8
231.42759305025538,61732.92,68915.82
231.42827414793283,61621.95,68789.39
231.428955245603,61711.047,68890.74
231.42963634327316,61644.83,68815.28
231.43031744094333,61631.24,68799.75
231.43099863861426,61706.7,68885.62
231.4316797362917,61643.06,68813.15
231.43236083396187,61639.586,68809.22
231.43304203139996,61697.773,68875.51
231.43372312907013,61704.695,68883.48
231.43440412673954,61731.04,68913.59
231.43508532441047,61611.367,68777.516
231.4357664220879,61611.86,68778.3
231.43644751975808,61704.56,68884.09
231.437128717429,61645.734,68817.43
231.43780981509917,61709.42,68890.28
231.43849091276934,61688.15,68866.445
231.4391721102147,61642.26,68814.64
231.43985320788488,61645.504,68818.79
231.4405342055543,61693.824,68874.305
231.44121540322521,61670.52,68848.3
231.44189650089538,61727.69,68913.96
231.44257759857283,61595.9,68764.516
231.44325879624375,61655.438,68832.93
231.4439398936811,61604.926,68776.086
231.44462099135126,61676.277,68858.0
231.4453021890222,61699.285,68884.914
231.44598318669887,61699.004,68885.33
231.44666428436904,61604.01,68777.945
231.44734548203996,61651.164,68832.414
231.44802657971013,61579.625,68751.77
231.4487076773803,61676.074,68862.4
231.4493888748184,61635.113,68816.61
231.45006997249584,61735.64,68931.914
231.450751070166,61743.844,68942.13
231.45143216783617,61634.54,68818.58
231.45211326550634,61699.523,68893.46
231.4527943631765,61709.625,68905.87
231.45347546062112,61694.06,68889.07
231.45415665829205,61728.99,68929.766
231.45483775596222,61643.88,68833.805
231.45551885363238,61673.32,68868.26
231.4562000513033,61586.074,68769.875
231.45688104898,61713.895,68916.336
231.45756214665016,61759.953,68969.73
231.45824334408826,61588.44,68775.414
231.45892444175843,61596.94,68786.03
231.4596055394286,61637.63,68833.3
231.46028673709952,61653.74,68852.57
231.46096783477697,61677.484,68880.53
231.46164893244713,61678.758,68882.91
231.4623299298837,61602.188,68796.64
231.46301112755464,61642.168,68843.055
231.4636922252248,61614.92,68812.93
231.464373422903,61618.61,68818.0
231.46505452057318,61681.848,68890.86
231.46573561824334,61668.87,68876.93
231.46641681568144,61596.99,68795.914
231.4670979133516,61643.848,68850.07
231.4677789110283,61608.19,68810.266
231.46846000869846,61634.98,68841.53
231.4691412063694,61629.09,68835.56
231.46982230380672,61602.094,68805.54
231.47050350147765,61629.023,68836.89
231.47118459914782,61574.664,68775.66
231.47186569682526,61623.027,68831.35
231.4725468944962,61607.63,68814.42
231.47322789193277,61616.45,68825.03
231.47390898960293,61615.855,68824.88
231.47459018727386,61549.566,68749.914
231.4752712849513,61713.45,68936.95
231.47595238262147,61622.062,68833.336
231.47663358005957,61634.574,68847.97
231.47731467772974,61657.15,68874.02
231.4779957753999,61593.918,68802.35
231.47867687307735,61654.098,68871.16
231.47935797074751,61589.984,68798.42
231.48003906818485,61659.684,68878.016
231.48072016585502,61652.227,68869.734
231.48140136352595,61672.42,68892.93
231.48208246119611,61600.37,68811.08
231.48276355864073,61565.883,68771.98
231.48344475631166,61648.0,68865.625
231.48412575398106,61664.76,68884.85
231.48480685165123,61606.53,68818.69
231.48548804932216,61686.434,68909.79
231.48616914676677,61630.77,68846.555
231.48685024443694,61598.035,68809.42
231.4875313421071,61604.176,68816.55
231.48821253977803,61590.52,68801.15
231.48889363721537,61603.973,68816.62
231.48957463489205,61607.1,68820.34
231.49025583256298,61591.926,68803.24
231.49093693023315,61600.637,68813.36
231.49161802790331,61706.207,68933.766
231.4922992253414,61622.75,68838.984
231.49298032301886,61614.69,68830.086
231.49366152068978,61626.902,68844.27
231.49434261835995,61629.887,68847.99
231.49502361579653,61700.215,68928.414
231.4957047134667,61629.133,68847.87
231.49638591113762,61584.906,68797.945
231.49706700881507,61589.207,68803.305
231.49774820625316,61589.97,68804.67
231.49842930392333,61644.08,68866.81
231.4991104015935,61623.34,68843.77
231.49979159926443,61621.203,68841.945
231.50047269670904,61515.117,68721.81
231.50115369437844,61793.465,69039.37
231.5018347920486,61672.65,68902.52
231.50251598971954,61632.934,68858.04
231.50319708715688,61573.66,68791.31
231.5038782848278,61604.094,68826.74
231.50455938250525,61549.035,68764.87
231.50524048017542,61641.258,68870.695
231.50592157761275,61552.16,68770.11
231.50660267528292,61536.617,68753.3
231.50728377296036,61617.633,68846.43
231.5079648703977,61589.26,68815.05
231.50864606806863,61631.48,68864.05
231.5093271657388,61683.227,68923.914
231.51000826340896,61678.69,68919.72
231.51068946084706,61630.76,68866.13
231.5113705585245,61634.54,68871.44
231.5120515561939,61632.05,68869.62
231.51273265363125,61671.56,68915.62
231.51341385130218,61685.66,68932.7
231.51409494897234,61606.664,68843.805
231.51477604664979,61587.074,68822.555
231.51545724408788,61640.17,68884.06
231.51613834175805,61646.86,68892.734
231.51681943942822,61548.367,68781.664
231.51750053686555,61641.723,68889.02
231.518181634543,61587.312,68828.14
231.51886273221317,61544.527,68780.51
231.5195439298841,61573.664,68814.74
231.52022502732143,61595.29,68840.42
231.5209061249916,61612.855,68861.48
231.52158732266253,61594.18,68841.266
231.52226842010714,61585.586,68832.516
231.52294941777654,61568.26,68813.82
231.5236305154467,61636.523,68892.55
231.5243117128848,61557.01,68803.02
231.52499281055498,61515.336,68756.555
231.52567400823318,61588.285,68840.56
231.52635510590335,61538.574,68784.914
231.52703620334069,61626.3,68885.71
231.5277174010116,61642.42,68904.95
231.52839839868102,61569.586,68822.9
231.52907949612563,61580.992,68836.72
231.52976069379656,61666.527,68934.91
231.53044179146673,61583.992,68841.73
231.53112288890406,61604.355,68865.65
231.531804086575,61637.367,68903.94
231.53248518424516,61623.67,68889.016
231.53316628168977,61603.74,68866.95
231.53384737935994,61614.63,68879.94
231.5345284770301,61607.2,68872.03
231.53520957446744,61588.77,68851.555
231.53589077213837,61627.29,68895.87
231.53657186981582,61587.617,68851.1
231.53725296725315,61583.586,68846.875
231.53793416492408,61555.637,68815.375
231.53861526259425,61649.45,68922.44
231.53929626003082,61539.363,68797.336
231.53997735770827,61573.24,68836.086
231.5406585553792,61617.406,68886.52
231.54133965281653,61593.77,68859.74
231.5420207504867,61558.03,68819.16
231.54270194815763,61616.984,68886.35
231.54338304559496,61542.656,68801.8
231.5440641432724,61548.96,68809.02
231.54474524070974,61530.785,68788.375
231.5454263383799,61535.84,68794.18
231.54610743605008,61610.52,68879.234
231.54678863348818,61596.254,68863.03
231.54746973116562,61568.207,68831.16
231.5481508288358,61590.62,68856.73
231.54883202627389,61574.465,68838.414
231.54951312394405,61626.81,68898.11
231.55019412161346,61546.902,68807.26
231.55087521905807,61651.414,68926.39
231.551556416729,61584.418,68850.3
231.55223751439917,61645.074,68919.57
231.55291871183726,61554.06,68816.2
231.55359980950743,61616.58,68887.69
231.55428090695204,61595.92,68864.516
231.55496210462297,61564.42,68829.055
231.55564310229238,61598.24,68868.016
231.55632419972972,61555.47,68819.836
231.55700529739988,61592.445,68862.516
231.5576864950708,61578.613,68847.42
231.55836759251542,61606.15,68879.484
231.55904879018635,61602.58,68876.2
231.5597298876237,61494.723,68754.25
231.56041098529386,61569.973,68840.82
231.56109198297054,61525.293,68790.9
231.56177318040864,61548.508,68818.32
231.5624542780788,61598.516,68876.28
231.5631354755169,61547.633,68819.43
231.56381657318707,61663.84,68952.836
231.56449767085724,61609.4,68891.99
231.56517876830185,61626.496,68912.61
231.56585996597278,61593.414,68876.13
231.5665410634101,61620.445,68908.1
231.56722206107952,61570.957,68852.96
231.56790325875045,61560.49,68842.26
231.56858435619506,61628.547,68920.945
231.56926545386523,61628.438,68922.04
231.56994665130333,61531.543,68812.94
231.5706277489735,61571.367,68859.48
231.57130884664366,61616.98,68912.586
231.57199004408176,61626.086,68924.12
231.57267104175844,61533.0,68819.28
231.57335213919578,61582.684,68876.95
231.57403323686594,61522.332,68809.33
231.57471443453687,61516.332,68803.55
231.5753955319742,61575.426,68871.82
231.57607662965165,61555.75,68850.375
